hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
22,cloud,region-0,region-0-c,,4,922,1000,16,,,97.4847807444876,538.1172328690044
23,cloud,region-0,region-0-c,,32,971,1000,64,,,97.68342956829775,4549.389081167991
24,cloud,region-0,region-0-b,,16,992,1000,32,,,98.0,1714.1281031877616
25,cloud,region-0,region-0-a,,32,1118,1000,128,,,93.65579144124202,3230.2859890321665
26,cloud,region-0,region-0-c,,16,984,1000,32,,,100.0,2645.829669983503
27,cloud,region-0,region-0-c,,16,1287,1000,32,,,100.0,2532.030469993545
28,cloud,region-0,region-0-c,,4,1002,1000,16,,,97.66311676625884,685.2556818892099
29,cloud,region-0,region-0-a,,8,1581,1000,32,,,99.10121068622738,1258.1302673554114
30,cloud,region-0,region-0-a,,8,1272,1000,32,,,97.5831500486603,903.229366219918
31,cloud,region-0,region-0-a,,32,1035,1000,128,,,98.00541660185615,9411.717964252435
32,cloud,region-1,region-1-a,,16,1273,1000,64,,,96.0,1764.4057468351175
33,cloud,region-1,region-1-b,,4,1521,1000,16,,,95.33636038760592,456.92257907752617
34,cloud,region-1,region-1-a,,16,1008,1000,64,,,96.21335561777178,2801.845083545026
35,cloud,region-1,region-1-c,,16,1664,1000,32,,,91.33351294456834,1739.51327953281
36,cloud,region-1,region-1-b,,32,1150,1000,128,,,96.0,4081.307164580998
37,cloud,region-1,region-1-c,,32,988,1000,64,,,95.81573926316683,9436.530733533386
38,cloud,region-1,region-1-b,,32,907,1000,128,,,96.38196789301554,7980.233711550904
39,cloud,region-1,region-1-b,,32,1498,1000,64,,,96.9592354827253,8388.091853374828
40,cloud,region-1,region-1-a,,32,926,1000,128,,,100.0,8116.675948286332
41,cloud,region-1,region-1-c,,4,1566,1000,16,,,100.0,830.748436184753
42,cloud,region-1,region-1-b,,8,1757,1000,16,,,99.6849940870021,1576.3411826923866
43,cloud,region-1,region-1-c,,32,1185,1000,128,,,96.58541173412895,9334.263842620963
44,cloud,region-1,region-1-b,,4,987,1000,16,,,98.0,746.6783558862272
45,cloud,region-1,region-1-b,,32,1097,1000,128,,,94.0,6746.153695245616
46,cloud,region-1,region-1-a,,16,904,1000,64,,,99.42747941624587,2895.20631135889
47,cloud,region-1,region-1-a,,4,1087,1000,16,,,100.0,1081.2032163008712
48,cloud,region-1,region-1-b,,32,1642,1000,128,,,98.2558181716372,7323.454838460909
49,cloud,region-1,region-1-c,,8,1600,1000,32,,,100.0,1491.9233374674022
50,cloud,region-1,region-1-b,,4,1382,1000,16,,,99.44306260177878,485.8760572405065
51,cloud,region-1,region-1-c,,16,1047,1000,32,,,98.49981898001892,2192.5299242413976
52,cloud,region-1,region-1-b,,32,933,1000,64,,,99.77210797145932,6191.1293113125685
53,cloud,region-1,region-1-c,,32,901,1000,64,,,100.0,8118.868209378088
54,cloud,region-2,region-2-a,,8,1472,1000,32,10582.98554454066,2884.839442309019,92.60581777281932,2289.7244097649964
55,cloud,region-2,region-2-b,,32,1496,1000,64,9017.415182464694,28816.6497780262,100.0,8397.608854188988
56,cloud,region-2,region-2-a,,8,1221,1000,16,,,96.0,1701.292213398085
57,cloud,region-2,region-2-c,,32,1112,1000,128,,,100.0,5058.252381018277
58,cloud,region-2,region-2-c,,32,1033,1000,64,,,100.0,9111.111036019036
59,cloud,region-2,region-2-b,,32,1326,1000,64,,,96.08105589019942,4031.020819263597
60,cloud,region-2,region-2-a,,16,1556,1000,32,,,99.82056945880971,1709.3042467947255
61,cloud,region-2,region-2-c,,4,1377,1000,16,,,95.97922086126005,1063.7513443671771
62,cloud,region-2,region-2-b,,8,1032,1000,16,,,100.0,2375.556288242042
63,cloud,region-2,region-2-a,,32,1238,1000,128,,,97.391713717141,7236.887377638515
64,cloud,region-2,region-2-b,,8,1393,1000,16,,,95.69513218181288,1549.925609355149
65,cloud,region-2,region-2-b,,16,1341,1000,32,,,95.67351952584004,2592.9468959746932
66,cloud,region-2,region-2-b,,4,1548,1000,16,,,98.89679703207256,779.051106872209
67,cloud,region-2,region-2-a,,8,990,1000,16,,,95.908758052808,2261.4293735428782
68,cloud,region-2,region-2-b,,4,1661,1000,16,,,96.0,864.8115125563517
69,cloud,region-2,region-2-c,,32,1045,1000,128,,,100.0,8953.77357500984
70,cloud,region-2,region-2-a,,4,1170,1000,16,,,100.0,626.2624289926114
71,cloud,region-2,region-2-c,,4,958,1000,16,,,97.51835024238729,1170.977696811309
72,cloud,region-2,region-2-b,,32,1360,1000,128,,,98.22960108611753,8440.857234238883
73,cloud,region-2,region-2-c,,4,1636,1000,16,,,99.2392385104542,428.113383604837
74,cloud,region-2,region-2-a,,4,1036,1000,16,,,100.0,685.7903752145662
75,cloud,region-2,region-2-c,,16,1674,1000,64,,,98.0,2521.541636243225
76,cloud,region-2,region-2-b,,4,1109,1000,16,,,97.40467529938574,778.0713134684526
77,cloud,region-2,region-2-b,,16,1263,1000,64,,,95.28304023860946,1868.106087136596
78,cloud,region-2,region-2-b,,8,1641,1000,16,,,95.42834125738496,1998.4539439097405
79,cloud,region-2,region-2-c,,4,1098,1000,16,4081.2783384746617,393.4427340392036,97.99983554462032,430.7796740509533
80,cloud,region-2,region-2-b,,4,1671,1000,16,,,98.0,1168.2048386717736
81,cloud,region-2,region-2-c,,8,1274,1000,16,,,100.0,1872.7554471017556
82,cloud,region-2,region-2-b,,32,1796,1000,128,,,100.0,4668.460099419666
83,cloud,region-2,region-2-c,,4,1604,1000,16,,,100.0,557.8452505455704
84,cloud,region-2,region-2-b,,8,1792,1000,16,,,100.0,2232.0327979135627
85,cloud,region-2,region-2-a,,16,1369,1000,32,,,100.0,3523.641728697491
86,cloud,region-2,region-2-a,,32,1187,1000,128,,,95.5580228336609,4908.378321117827
87,cloud,region-2,region-2-c,,8,1526,1000,16,,,97.80799050615754,1095.435741676266
88,cloud,region-2,region-2-c,,4,1409,1000,16,,,99.16601995704234,413.0568275598737
89,cloud,region-2,region-2-a,,8,1187,1000,16,,,99.39607523338314,2182.3358742675
90,cloud,region-2,region-2-b,,32,924,1000,128,,,98.92653494781496,6607.674488419638
91,cloud,region-2,region-2-b,,16,970,1000,32,13313.434162895112,805.6644932065944,100.0,2882.5557946711415
92,cloud,region-2,region-2-a,,8,1491,1000,32,,,97.97860462095524,1047.6932252591469
93,cloud,region-2,region-2-b,,32,1354,1000,128,,,100.0,6355.617517534966
94,cloud,region-2,region-2-b,,8,1257,1000,16,,,100.0,1735.6145804267462
95,cloud,region-2,region-2-a,,8,1239,1000,32,,,98.2562132830368,1285.3314493281498
96,cloud,region-2,region-2-b,,16,1022,1000,64,,,95.4035039368444,2317.894417708034
97,cloud,region-2,region-2-b,,16,1151,1000,64,,,96.34390460189748,1801.182072468372
98,cloud,region-2,region-2-c,,32,1517,1000,128,,,97.47870459587728,8293.178753344399
99,cloud,region-2,region-2-c,,16,1146,1000,32,,,97.68985293381446,3393.299723321627
100,cloud,region-2,region-2-a,,8,1324,1000,16,,,99.02093412017736,2178.563384940775
101,cloud,region-2,region-2-a,,8,1212,1000,32,,,97.4595298504831,1205.3824270170385
102,cloud,region-2,region-2-a,,8,1689,1000,32,8412.188360187722,3587.7478700337015,94.15128769976656,1538.48290091229
103,cloud,region-3,region-3-a,,32,999,1000,64,,,94.66005895832974,6079.805014664431
104,cloud,region-3,region-3-a,,16,1763,1000,64,,,99.69896698924973,2802.7139269975823
105,cloud,region-3,region-3-c,,4,972,1000,16,,,100.0,1081.7349362967925
106,cloud,region-3,region-3-b,,8,1490,1000,32,,,97.05388580502922,818.9639799098516
107,cloud,region-3,region-3-c,,32,1237,1000,128,,,100.0,5962.704674371504
108,cloud,region-3,region-3-b,,4,1761,1000,16,,,93.85457857880094,972.8945979343674
109,cloud,region-3,region-3-a,,32,1349,1000,64,,,98.0,6823.36250465018
110,cloud,region-3,region-3-a,,32,1291,1000,128,,,96.00705790243912,4614.865993095034
111,cloud,region-3,region-3-c,,32,936,1000,128,,,100.0,5333.765441097165
112,cloud,region-3,region-3-c,,8,1443,1000,32,,,94.47155761288592,2094.9307171016935
113,cloud,region-3,region-3-c,,8,1458,1000,32,,,96.0,2270.5132949891627
114,cloud,region-3,region-3-c,,32,1537,1000,64,,,100.0,9519.078128636533
115,cloud,region-3,region-3-b,,4,1595,1000,16,,,97.08665893413472,1063.471847209978
116,cloud,region-3,region-3-b,,8,1105,1000,16,,,98.0,1565.2440653644626
117,cloud,region-3,region-3-c,,16,1458,1000,64,,,97.40611885005914,4440.870066962136
118,cloud,region-3,region-3-a,,4,1076,1000,16,,,97.39166102646188,652.4532364857049
119,cloud,region-3,region-3-b,,8,1438,1000,32,,,95.3079312108488,1991.756423587835
120,cloud,region-3,region-3-c,,16,1454,1000,32,,,99.34235284985073,1995.1934821627597
121,cloud,region-3,region-3-b,,4,941,1000,16,,,99.33069845192443,815.9002492581483
122,cloud,region-3,region-3-c,,32,1606,1000,64,,,99.53508243081195,4318.007860160054
123,cloud,region-3,region-3-a,,32,1789,1000,64,,,99.2701300728127,5512.840470896703
124,cloud,region-3,region-3-c,,32,1020,1000,64,,,96.0,3510.274550353516
125,cloud,region-3,region-3-b,,8,1426,1000,16,8446.013238851274,5252.063461323602,95.67175063860834,1806.07070192951
126,cloud,region-3,region-3-a,,16,1313,1000,64,,,95.39375921418323,3455.5515119349693
127,cloud,region-3,region-3-a,,4,1705,1000,16,,,94.1717291857029,809.2607714088725
128,cloud,region-3,region-3-b,,8,1049,1000,16,8086.866217806792,5193.661121644112,97.65995436338032,1677.417150240095
129,cloud,region-3,region-3-a,,4,1539,1000,16,3101.969568892433,3012.762630594772,93.6402516009964,992.2849847875236
130,cloud,region-3,region-3-a,,16,918,1000,64,,,96.0,3372.663413754276
131,cloud,region-3,region-3-c,,16,1380,1000,64,,,98.96333030671734,2726.1605947547932
132,cloud,region-3,region-3-c,,4,976,1000,16,1789.6735500305258,4724.729847268127,98.0,422.6304405408455
133,cloud,region-3,region-3-c,,8,1554,1000,32,,,99.14513242248456,1367.7399948307357
134,cloud,region-3,region-3-a,,16,1408,1000,32,,,98.81427407986509,4788.927596269326
135,cloud,region-3,region-3-c,,4,1158,1000,16,,,96.0,610.5562959136245
136,cloud,region-3,region-3-b,,16,1715,1000,64,,,100.0,2441.3621541639695
137,cloud,region-3,region-3-a,,16,1660,1000,64,,,96.98059903346886,2242.542525390792
138,cloud,region-3,region-3-c,,32,1528,1000,64,,,100.0,6120.163743266836
139,cloud,region-3,region-3-a,,16,976,1000,32,,,98.0,1792.4615721069044
140,cloud,region-3,region-3-c,,16,1721,1000,64,,,97.00619357594478,4001.8845940536994
141,cloud,region-3,region-3-c,,8,1058,1000,16,,,95.1090054829806,826.58179350951
142,cloud,region-3,region-3-a,,8,1152,1000,32,,,99.08737052831604,903.6360659360104
143,cloud,region-3,region-3-b,,16,1704,1000,64,,,100.0,3567.428734491388
144,cloud,region-3,region-3-b,,32,1300,1000,64,,,96.01636989248284,7464.317536911932
145,cloud,region-3,region-3-b,,16,1120,1000,32,,,99.78905218729363,4631.718052864023
146,cloud,region-3,region-3-c,,32,1520,1000,128,,,97.71826490406902,6120.235346769094
147,cloud,region-3,region-3-c,,16,1226,1000,64,,,98.0,3419.6663411247355
148,cloud,region-3,region-3-c,,32,1087,1000,128,,,96.42321422857664,8998.484930050867
149,cloud,region-3,region-3-b,,8,1264,1000,16,954.6975158180184,613.5898420974156,96.0,1869.5449035017696
150,fog,region-2,,fog_location-0,4,1036,1000,16,,,92.36991298970018,648.7810747409308
151,fog,region-2,,fog_location-0,2,750,1000,4,,,98.0,303.4357535274285
152,fog,region-2,,fog_location-0,2,598,1000,8,,,94.16534674620308,370.9843783904961
153,fog,region-2,,fog_location-0,4,675,1000,16,,,98.35775976187948,658.0380160133764
154,fog,region-2,,fog_location-1,2,1032,1000,8,,,93.22623486949078,370.8293211990791
155,fog,region-2,,fog_location-1,4,930,1000,16,,,94.757143407155,599.5125696621533
156,fog,region-3,,fog_location-2,2,1000,1000,8,,,95.2206785045521,510.43267185185056
157,fog,region-3,,fog_location-2,4,955,1000,16,,,93.50838839873995,469.462401465402
158,fog,region-2,,fog_location-3,4,1110,1000,8,,,90.02237240815892,440.1855339265926
159,fog,region-2,,fog_location-3,2,522,1000,4,,,85.8432382799859,324.59050652217957
160,fog,region-2,,fog_location-3,4,685,1000,16,,,91.41356073047444,513.7770853622019
161,fog,region-0,,fog_location-4,4,831,1000,16,,,89.07235807473302,990.226173350127
162,fog,region-0,,fog_location-4,2,712,1000,4,,,95.5589528115909,265.7797487347791
163,fog,region-0,,fog_location-4,2,501,1000,8,,,93.84949382822494,297.8189622129636
164,fog,region-0,,fog_location-5,4,577,1000,16,868.6001723638915,1855.921777531936,93.96338503300208,914.5158022030496
165,fog,region-0,,fog_location-5,2,664,1000,8,,,98.58241025864596,345.42025579193
166,fog,region-0,,fog_location-5,4,1099,1000,8,,,94.5180364114078,703.1589067223406
167,fog,region-2,,fog_location-6,2,870,1000,4,,,100.0,465.2844923473058
168,fog,region-2,,fog_location-6,2,735,1000,4,2905.009337055005,1293.6475036297138,96.0,464.3546008227155
169,fog,region-0,,fog_location-7,2,924,1000,4,1078.6504853594556,516.2843120129173,92.44683209553916,327.03182077830485
170,fog,region-0,,fog_location-7,4,1048,1000,8,1537.0479892428275,347.324324741879,90.63946722891914,746.6904086610009
171,fog,region-0,,fog_location-8,2,656,1000,4,,,98.55330169349872,219.54953672775343
172,fog,region-0,,fog_location-8,4,1028,1000,16,,,88.1612099101202,625.2602542216341
173,fog,region-0,,fog_location-8,2,776,1000,8,,,91.30620611298754,586.3483866843101
174,fog,region-0,,fog_location-8,4,573,1000,8,,,94.58829442999104,629.3470947844897
175,fog,region-3,,fog_location-9,4,564,1000,8,,,93.6328913903293,852.4384733950752
176,fog,region-3,,fog_location-9,2,1078,1000,8,,,99.69960519163774,321.0587268949978
177,fog,region-1,,fog_location-10,4,608,1000,8,,,96.80764529072762,826.8385800374556
178,fog,region-1,,fog_location-10,2,832,1000,4,,,93.53093184079796,475.97321783277255
179,fog,region-1,,fog_location-10,2,850,1000,8,,,96.74722930727654,248.15773730288217
180,fog,region-2,,fog_location-11,2,570,1000,8,1515.110822436296,2406.3774043371204,93.75324444260347,533.5476242152253
181,fog,region-2,,fog_location-11,4,945,1000,8,,,89.62280590480157,401.0697148041576
182,fog,region-2,,fog_location-12,2,1174,1000,8,,,100.0,543.6419890882062
183,fog,region-2,,fog_location-12,4,885,1000,8,,,92.4284974939005,970.4975119040546
184,fog,region-2,,fog_location-12,4,523,1000,16,,,88.59191037187016,488.6878663687283
185,fog,region-2,,fog_location-12,4,715,1000,8,3227.8086067131057,5766.25124209788,95.87750705661917,458.75481105280613
186,fog,region-0,,fog_location-13,2,1084,1000,4,,,100.0,259.9639550921793
187,fog,region-0,,fog_location-13,2,1165,1000,8,254.0111481571737,1978.1224091838972,98.10257259731829,453.5016595671059
188,fog,region-3,,fog_location-14,2,517,1000,4,,,94.82837681833269,358.7757093711963
189,fog,region-3,,fog_location-14,2,752,1000,4,,,95.14912869728091,586.3919980656685
190,fog,region-3,,fog_location-15,2,1083,1000,4,,,90.07193300736465,306.9062784963103
191,fog,region-3,,fog_location-15,2,1139,1000,4,,,100.0,469.16019533610734
192,fog,region-3,,fog_location-15,4,1082,1000,8,3158.002743457341,5424.399998340191,92.6732597238425,1075.783350867937
193,fog,region-0,,fog_location-16,4,1091,1000,8,,,88.79464004540152,777.1320703366264
194,fog,region-0,,fog_location-16,2,574,1000,4,,,100.0,527.1345314537436
195,fog,region-0,,fog_location-16,2,911,1000,4,,,98.34545266922184,511.66927560210195
196,fog,region-0,,fog_location-17,4,693,1000,8,,,87.13668505005371,574.5602663498049
197,fog,region-0,,fog_location-17,4,500,1000,16,,,91.31218268866962,709.2521294268045
198,fog,region-0,,fog_location-18,4,885,1000,16,,,86.18002835477172,580.4238489686413
199,fog,region-0,,fog_location-18,4,733,1000,8,,,95.81665568782827,527.9708764764043
200,fog,region-2,,fog_location-19,2,923,1000,8,,,97.31318883675972,208.94154631540212
201,fog,region-2,,fog_location-19,4,1047,1000,16,,,91.13773832774012,784.6714556924406
202,fog,region-2,,fog_location-19,4,781,1000,8,,,100.0,1172.9834727749608
203,fog,region-2,,fog_location-20,4,698,1000,16,132.8339722562942,5964.503959894225,97.6748240331234,727.5425744771624
204,fog,region-2,,fog_location-20,2,1030,1000,8,437.7846263625403,2472.055350874868,99.59006936223156,243.98213101620485
205,fog,region-2,,fog_location-20,4,677,1000,8,2635.740321276405,187.9352757753456,90.10853752435266,711.6249861926747
206,fog,region-2,,fog_location-20,4,720,1000,8,997.8051556348232,590.8588767752042,97.04022613141196,921.9833090869622
207,fog,region-1,,fog_location-21,4,1194,1000,8,,,93.74266862578844,678.8697439631883
208,fog,region-1,,fog_location-21,4,534,1000,16,,,89.03315504774268,926.9129541371544
209,fog,region-1,,fog_location-21,4,965,1000,16,5587.541638071799,4671.844309395929,96.0,723.3134622247162
210,fog,region-1,,fog_location-21,4,911,1000,8,,,97.64155495890007,586.0500622119929
211,fog,region-3,,fog_location-22,4,906,1000,16,,,97.28241536427794,815.301734169085
212,fog,region-3,,fog_location-22,4,620,1000,8,,,94.68940405598936,410.7901746138994
213,fog,region-3,,fog_location-22,2,958,1000,4,732.7187928200785,1291.2908333824598,93.82039983392706,252.5304015752315
214,fog,region-3,,fog_location-22,2,969,1000,4,,,92.45284712195836,444.4960040765624
215,fog,region-1,,fog_location-23,2,1079,1000,8,,,96.15888081194468,398.7652654230726
216,fog,region-1,,fog_location-23,4,1101,1000,8,,,92.1043774758382,614.6179136721784
217,fog,region-1,,fog_location-23,2,971,1000,8,279.15787604889135,1202.39862712061,94.7980754783523,589.7025900365525
218,fog,region-1,,fog_location-23,4,778,1000,16,,,95.07804777232944,1040.076354906142
219,fog,region-1,,fog_location-24,2,975,1000,4,,,98.0,381.8924796977814
220,fog,region-1,,fog_location-24,4,1025,1000,16,,,97.48944946975736,1186.756696985545
221,fog,region-2,,fog_location-25,4,582,1000,8,,,94.91238743306994,685.5684158701872
222,fog,region-2,,fog_location-25,2,988,1000,4,,,95.47915832620764,492.885603489703
223,fog,region-2,,fog_location-25,4,1125,1000,8,4203.798120233789,2613.1698779478907,97.0108467924039,978.5314535255516
224,fog,region-2,,fog_location-25,2,1002,1000,4,,,98.0,462.76118270576376
225,fog,region-2,,fog_location-26,4,762,1000,8,,,100.0,590.8152993539081
226,fog,region-2,,fog_location-26,4,685,1000,16,,,93.77500833231812,785.5458489124649
227,fog,region-2,,fog_location-27,4,1083,1000,8,,,98.89159856177716,1193.766976973683
228,fog,region-2,,fog_location-27,4,658,1000,8,3462.2405764979812,1530.3924798966916,96.94206028536424,680.2834190352414
229,fog,region-2,,fog_location-27,2,943,1000,8,,,97.61453806343438,386.9531512771074
230,fog,region-2,,fog_location-27,4,598,1000,8,,,100.0,614.6994704623731
231,fog,region-2,,fog_location-28,2,836,1000,4,,,96.50368825934588,527.2342368937723
232,fog,region-2,,fog_location-28,4,1084,1000,16,,,98.74137602405928,1085.4528022875745
233,fog,region-2,,fog_location-28,4,708,1000,16,2097.8290772100254,895.4360181881135,94.70260456413892,854.74056050279
234,fog,region-1,,fog_location-29,2,638,1000,8,,,96.69899068105958,418.585824287881
235,fog,region-1,,fog_location-29,4,615,1000,16,,,93.21677057966993,652.707231546141
236,fog,region-1,,fog_location-29,2,642,1000,8,230.968422811812,663.9585089403007,91.55845815769574,413.9915383031969
237,fog,region-1,,fog_location-30,4,1006,1000,16,,,98.74471868781008,1023.3526647189892
238,fog,region-1,,fog_location-30,2,801,1000,4,,,92.8689053840749,334.7075878528065
239,fog,region-2,,fog_location-31,4,734,1000,8,,,89.1427986319282,1077.0437869230586
240,fog,region-2,,fog_location-31,2,836,1000,8,,,97.0049179888762,278.3463174241112
241,fog,region-1,,fog_location-32,2,645,1000,4,,,98.8091041051815,432.26045622322334
242,fog,region-1,,fog_location-32,2,705,1000,4,,,95.98566218825096,266.6598651948697
243,fog,region-1,,fog_location-32,4,739,1000,16,,,91.84245225439288,1172.5603292931476
244,fog,region-1,,fog_location-32,2,1021,1000,8,,,86.9612511166552,418.7263535673624
245,fog,region-2,,fog_location-33,2,821,1000,8,,,86.0887504092979,213.0867859713408
246,fog,region-2,,fog_location-33,2,685,1000,4,,,90.35498211118237,579.7777138396743
247,fog,region-2,,fog_location-33,4,817,1000,8,,,94.10328825547484,1087.8834030189628
248,fog,region-2,,fog_location-33,2,974,1000,4,,,98.0,473.65844175080525
249,fog,region-2,,fog_location-34,4,554,1000,8,,,94.91420397923004,868.6935416649083
250,fog,region-2,,fog_location-34,4,1086,1000,8,,,90.913541067767,738.7532121239979
251,fog,region-2,,fog_location-34,2,963,1000,4,,,93.01201016382755,215.9174305158822
252,fog,region-2,,fog_location-35,2,676,1000,8,1665.9645122848667,1615.335021017347,97.25211996882176,335.37914353432245
253,fog,region-2,,fog_location-35,4,630,1000,8,878.5021805310334,2802.8431513395344,100.0,569.3378868496624
254,fog,region-2,,fog_location-35,2,772,1000,8,2458.590549764301,357.72496641150434,99.62222771357766,298.3742414744746
255,fog,region-0,,fog_location-36,2,1189,1000,8,,,96.36719093171286,573.7915267330983
256,fog,region-0,,fog_location-36,2,1092,1000,4,,,87.9683055414127,220.23249299987216
257,fog,region-0,,fog_location-36,4,1151,1000,8,,,90.14756455189452,604.4789552519729
258,fog,region-0,,fog_location-36,4,761,1000,8,,,98.8484200707179,1072.771098359513
259,fog,region-3,,fog_location-37,4,1100,1000,8,,,99.6979604520788,527.4909207518642
260,fog,region-3,,fog_location-37,2,630,1000,4,,,92.94181403317953,574.533424002597
261,fog,region-3,,fog_location-37,2,600,1000,4,,,91.1829132421905,355.92271010258924
262,fog,region-3,,fog_location-37,2,835,1000,4,,,100.0,519.0831889254137
263,fog,region-1,,fog_location-38,4,640,1000,16,,,92.19034221899254,461.8099694711781
264,fog,region-1,,fog_location-38,4,561,1000,8,,,93.01886193509984,454.58586819192294
265,fog,region-1,,fog_location-38,2,892,1000,8,,,91.40180505160026,455.1039971950475
266,fog,region-3,,fog_location-39,4,791,1000,8,,,96.70170652755276,579.1932955902303
267,fog,region-3,,fog_location-39,2,558,1000,8,,,100.0,459.3236124210594
268,fog,region-3,,fog_location-39,2,1085,1000,4,,,97.0289055202868,256.4855347372739
269,fog,region-1,,fog_location-40,4,1002,1000,8,,,95.1959208147856,1155.3783556281776
270,fog,region-1,,fog_location-40,2,1173,1000,4,,,89.72218439568468,276.27950665635757
271,fog,region-1,,fog_location-40,2,874,1000,8,,,94.92153058536309,326.48410004033474
272,fog,region-3,,fog_location-41,2,837,1000,4,,,98.91037848930112,206.72906240393775
273,fog,region-3,,fog_location-41,4,644,1000,16,,,95.0856858766876,882.243481589057
274,fog,region-3,,fog_location-41,2,822,1000,4,,,92.08343119379391,334.2289426615073
275,fog,region-3,,fog_location-41,2,992,1000,8,,,99.22515832367084,265.2148292327269
276,fog,region-1,,fog_location-42,4,1168,1000,8,,,92.0024767707336,881.2105414254816
277,fog,region-1,,fog_location-42,4,964,1000,16,,,100.0,1186.3115787058546
278,fog,region-1,,fog_location-42,2,958,1000,8,,,100.0,471.36130563821195
279,fog,region-1,,fog_location-42,2,891,1000,4,,,93.45622965068615,242.35684371852423
280,fog,region-3,,fog_location-43,4,653,1000,16,,,90.59211206427888,1149.2650075338422
281,fog,region-3,,fog_location-43,2,959,1000,4,,,95.18270370495846,374.9958613737021
282,fog,region-3,,fog_location-43,2,1147,1000,8,726.3548049487769,1765.5541525617014,90.47854510699192,463.8800694860078
283,fog,region-3,,fog_location-43,2,1170,1000,8,,,89.9960712609594,435.5004546978072
284,fog,region-2,,fog_location-44,4,1108,1000,16,,,89.0323835345822,548.4296986415816
285,fog,region-2,,fog_location-44,4,1023,1000,8,,,96.39143829256813,595.0135256621772
286,fog,region-2,,fog_location-44,2,649,1000,8,,,100.0,532.6454828386866
287,fog,region-2,,fog_location-45,4,1183,1000,8,,,96.3641734241189,408.71730720590887
288,fog,region-2,,fog_location-45,2,710,1000,4,,,93.65647952948352,255.06141302102927
289,fog,region-2,,fog_location-45,2,1033,1000,4,,,90.37968172943872,383.2931952657242
290,fog,region-2,,fog_location-45,2,705,1000,4,,,94.7708805880044,403.6921403972585
291,fog,region-0,,fog_location-46,2,778,1000,8,,,98.0,470.7591129010472
292,fog,region-0,,fog_location-46,2,1195,1000,8,,,95.51017055632131,478.60462934210904
293,fog,region-2,,fog_location-47,4,730,1000,16,,,100.0,1129.479363571401
294,fog,region-2,,fog_location-47,4,770,1000,8,,,99.11221083922696,437.9065639891261
295,fog,region-2,,fog_location-47,4,964,1000,8,,,93.3220520314498,1125.279929803265
296,fog,region-2,,fog_location-47,4,951,1000,8,,,98.6152520234894,1183.3341417909492
297,fog,region-2,,fog_location-48,2,932,1000,4,,,96.5105253097638,231.01676936777545
298,fog,region-2,,fog_location-48,4,826,1000,16,,,97.36302678497827,708.1154488251414
299,fog,region-2,,fog_location-49,2,772,1000,4,,,100.0,484.58783417224424
300,fog,region-2,,fog_location-49,2,1136,1000,8,,,96.05283962849931,569.579028371797
301,fog,region-2,,fog_location-49,4,1121,1000,16,3606.796698541527,1112.31100481819,92.18096950841912,1139.8355581187989
302,fog,region-2,,fog_location-49,4,702,1000,16,,,86.44115996200944,1176.0128601434549
303,fog,region-3,,fog_location-50,4,968,1000,16,,,89.3297104361741,982.1948509855342
