hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
29,cloud,region-0,region-0-a,,32,1529,1000,64,,,98.19078816531808,5737.151289383233
30,cloud,region-0,region-0-b,,32,969,1000,128,,,99.152587377576,6584.650065880925
31,cloud,region-0,region-0-c,,16,991,1000,64,,,98.16730185760764,2632.7589039245586
32,cloud,region-0,region-0-c,,32,1376,1000,128,,,98.0,8048.558561854587
33,cloud,region-0,region-0-b,,8,1729,1000,16,,,97.83517092072265,1166.1443893436065
34,cloud,region-0,region-0-b,,4,1215,1000,16,,,98.42011906049989,528.6258816493521
35,cloud,region-0,region-0-c,,32,1169,1000,64,,,94.79424092931376,5642.854392310366
36,cloud,region-0,region-0-b,,8,979,1000,16,,,98.0,2281.8850784752176
37,cloud,region-0,region-0-a,,8,1345,1000,32,,,95.6653070813432,1744.9217128366115
38,cloud,region-0,region-0-a,,16,1775,1000,64,,,98.14580579651376,1723.2317543418644
39,cloud,region-0,region-0-a,,16,1622,1000,64,,,97.28275116395449,2513.106338054494
40,cloud,region-0,region-0-c,,8,1641,1000,32,,,98.97728256207832,993.7250321519454
41,cloud,region-0,region-0-c,,16,1537,1000,64,,,97.67730404708055,4385.084082559889
42,cloud,region-0,region-0-a,,32,914,1000,64,,,95.56554080097855,3619.631382984856
43,cloud,region-0,region-0-a,,8,1228,1000,16,,,95.35784772617248,1778.7996843145097
44,cloud,region-0,region-0-b,,16,1059,1000,32,8660.695709191843,,100.0,4524.874218677833
45,cloud,region-0,region-0-a,,32,983,1000,128,,,96.0,3296.479013228052
46,cloud,region-0,region-0-c,,8,1303,1000,16,,,99.8655736565324,1928.296907500242
47,cloud,region-0,region-0-c,,8,1499,1000,32,,,100.0,1661.171894079661
48,cloud,region-0,region-0-a,,4,1773,1000,16,,,98.81321428812188,566.9813784432375
49,cloud,region-0,region-0-a,,16,1151,1000,32,,,97.03545650690594,2634.483690019205
50,cloud,region-1,region-1-b,,4,972,1000,16,,,97.9824444273756,688.6740276307867
51,cloud,region-1,region-1-c,,16,1175,1000,32,,,99.91578160841424,4256.923217054375
52,cloud,region-1,region-1-c,,16,1181,1000,64,,,98.73952404821308,1624.946276858374
53,cloud,region-1,region-1-b,,32,1005,1000,64,,,97.91166957467394,5085.217826066707
54,cloud,region-1,region-1-b,,32,979,1000,64,42331.942178162644,11539.357769236078,91.70441217843762,6720.693968249234
55,cloud,region-1,region-1-b,,8,963,1000,16,9776.173465413203,1208.2526970528877,98.0,1869.5074777655104
56,cloud,region-1,region-1-a,,8,1733,1000,32,,,98.0,2282.355497379386
57,cloud,region-1,region-1-c,,32,1006,1000,128,,,98.11883936646188,8927.373945723864
58,cloud,region-1,region-1-a,,4,1589,1000,16,,,99.87326747646834,656.7511316880073
59,cloud,region-1,region-1-b,,32,1709,1000,64,,,97.76381989349564,8531.160411633227
60,cloud,region-1,region-1-c,,16,1707,1000,32,,,99.41768815471968,2315.148660674254
61,cloud,region-1,region-1-c,,8,1497,1000,16,,,97.52211072376312,1619.3196247954152
62,cloud,region-1,region-1-a,,32,1561,1000,128,,,97.4344063399324,3694.2249197948167
63,cloud,region-1,region-1-c,,16,1140,1000,64,,,97.82946799329724,4174.870226296234
64,cloud,region-1,region-1-b,,32,933,1000,64,,,95.8522927282451,6550.364014304781
65,cloud,region-1,region-1-c,,16,1337,1000,64,,,95.61069536366296,2195.3768739114603
66,cloud,region-1,region-1-b,,8,1537,1000,16,,,97.627905863245,1566.640256600351
67,cloud,region-1,region-1-c,,32,1085,1000,128,,,96.92983234140635,6573.058920102105
68,cloud,region-1,region-1-c,,16,1633,1000,64,,,98.0,4568.871129235693
69,cloud,region-1,region-1-b,,16,1762,1000,32,,,99.76027719671735,3303.2171405543827
70,cloud,region-1,region-1-a,,8,1403,1000,16,,,96.1133989351522,2202.7402726525056
71,cloud,region-1,region-1-b,,32,1506,1000,128,,,99.61107012308332,6150.452201637048
72,cloud,region-1,region-1-a,,32,1759,1000,128,,,99.72027883813114,3802.6965190559536
73,cloud,region-1,region-1-b,,16,1379,1000,32,,,98.49159997806272,2124.632276611552
74,cloud,region-1,region-1-c,,16,1001,1000,32,,,98.0,2254.7069244108397
75,cloud,region-1,region-1-c,,16,1457,1000,64,,,97.62710726345988,1924.5356800816137
76,cloud,region-1,region-1-a,,32,1635,1000,128,,,95.39054164610388,8677.386016502714
77,cloud,region-1,region-1-b,,16,1676,1000,32,,,95.72320152686518,4609.5526892394155
78,cloud,region-1,region-1-b,,16,1190,1000,32,,,95.64283170218366,1837.2107921803515
79,cloud,region-1,region-1-b,,8,1339,1000,16,,,99.35626151669184,1984.8902484025095
80,cloud,region-1,region-1-c,,32,1260,1000,64,,,99.83407760665796,7122.815938139528
81,cloud,region-1,region-1-c,,16,1534,1000,32,,,100.0,1869.855278701482
82,cloud,region-1,region-1-c,,32,1620,1000,64,,,99.62449213765036,5959.021207330867
83,cloud,region-1,region-1-a,,16,960,1000,64,1091.337407757635,1073.6873913625072,99.06010604575914,2875.817823028481
84,cloud,region-1,region-1-b,,32,1691,1000,128,,,99.37465208356716,7232.892044287808
85,cloud,region-1,region-1-b,,16,1192,1000,32,,,98.09717428261244,2976.4305014458646
86,cloud,region-1,region-1-c,,32,1193,1000,64,,,99.54677520110866,9377.235946238805
87,cloud,region-1,region-1-c,,16,1158,1000,64,,,94.20681695333988,1956.775143879048
88,cloud,region-1,region-1-a,,8,1285,1000,16,,,99.04594221660422,1071.538715484484
89,cloud,region-1,region-1-a,,8,1570,1000,32,,,97.23535381781444,2252.406355829917
90,cloud,region-1,region-1-a,,8,1680,1000,32,,,97.87731715998244,1922.6400736355977
91,cloud,region-1,region-1-a,,32,1693,1000,128,,,97.08670193730848,4011.78060714284
92,cloud,region-1,region-1-c,,32,1567,1000,64,,,98.0,4109.415687522765
93,cloud,region-1,region-1-c,,32,1588,1000,64,,,100.0,5191.300089459036
94,cloud,region-1,region-1-a,,16,1267,1000,64,,,100.0,4561.754781179905
95,cloud,region-1,region-1-c,,16,1665,1000,32,,,97.37365546359408,2280.355065669978
96,cloud,region-1,region-1-c,,4,1367,1000,16,,,98.46839287970089,566.0117445209985
97,cloud,region-1,region-1-a,,4,1290,1000,16,,,95.76296018451411,999.308232697476
98,cloud,region-1,region-1-a,,32,1002,1000,128,,,95.79506116141285,3484.562144813058
99,cloud,region-1,region-1-c,,16,1314,1000,32,,,99.55279565842704,2014.591309283545
100,cloud,region-2,region-2-b,,16,995,1000,32,,,100.0,2040.4554437698096
101,cloud,region-2,region-2-a,,32,1247,1000,64,,,97.94600243971098,5736.935033017614
102,cloud,region-2,region-2-b,,32,1144,1000,128,,,97.6350684790993,7444.801841618611
103,cloud,region-2,region-2-c,,16,1041,1000,64,4111.263398553889,16665.733088671685,97.12298714735388,4246.067371328623
104,cloud,region-2,region-2-b,,16,1515,1000,64,,,99.92599576445556,4280.005084069482
105,cloud,region-2,region-2-c,,8,929,1000,32,,,99.6371498065643,1212.8927494080688
106,cloud,region-2,region-2-b,,32,1742,1000,128,30028.570280548865,25765.40689164493,100.0,8701.00205439379
107,cloud,region-2,region-2-c,,16,1724,1000,64,,,100.0,4797.64966643601
108,cloud,region-2,region-2-c,,16,1698,1000,64,,,95.5222004735527,2765.063023640733
109,cloud,region-2,region-2-a,,16,1789,1000,32,,,100.0,2012.0762618307365
110,cloud,region-2,region-2-b,,8,1107,1000,16,,,97.51033444177824,1882.6777146408403
111,cloud,region-2,region-2-a,,32,1120,1000,128,6056.236573379742,17669.774712849023,98.0,6659.535458339173
112,cloud,region-2,region-2-a,,8,1785,1000,16,,,96.13083536401562,1436.779486894423
113,cloud,region-2,region-2-a,,16,1360,1000,64,5103.502896666206,14197.25274723747,99.90286096077048,2502.3238258121296
114,cloud,region-2,region-2-a,,8,1053,1000,16,,,98.93973474005368,2264.3047099921746
115,cloud,region-2,region-2-c,,16,1426,1000,32,,,99.63241411722868,2593.2292519066827
116,cloud,region-2,region-2-b,,4,1254,1000,16,,,98.0,940.266394721992
117,cloud,region-2,region-2-b,,32,1360,1000,128,,,98.23406029791649,7131.765829249251
118,cloud,region-2,region-2-b,,32,1767,1000,64,,,100.0,7794.501067132142
119,cloud,region-2,region-2-c,,32,1285,1000,128,10387.702928359276,29763.32142733484,95.67869602084696,8643.525277267421
120,cloud,region-2,region-2-b,,16,1078,1000,64,,,99.4168952887289,3137.3441754613964
121,cloud,region-2,region-2-b,,16,1779,1000,64,,,98.0,3477.799212375295
122,cloud,region-2,region-2-b,,32,1790,1000,128,,,98.61111631555488,9570.704071651842
123,cloud,region-2,region-2-c,,16,1319,1000,32,,,99.78988283722812,4230.356789623553
124,cloud,region-2,region-2-b,,4,1457,1000,16,,,100.0,591.962080327183
125,cloud,region-2,region-2-a,,8,1554,1000,16,,,97.38495128823482,1850.0537708181464
126,cloud,region-2,region-2-c,,8,925,1000,16,,,99.8596559180583,859.8573572594963
127,cloud,region-2,region-2-b,,16,1752,1000,32,,,93.20942115040756,1858.980817464616
128,cloud,region-2,region-2-b,,4,1743,1000,16,,,98.45437976636389,1088.2406712575469
129,cloud,region-2,region-2-c,,16,1264,1000,32,,,99.51540971476447,4008.642102104368
130,cloud,region-2,region-2-b,,8,1726,1000,32,,,100.0,1169.0717838867984
131,cloud,region-2,region-2-a,,16,1545,1000,32,,,97.66790028524424,2412.2091550359746
132,cloud,region-2,region-2-a,,16,1414,1000,64,,,100.0,1926.3794702741825
133,cloud,region-2,region-2-b,,8,1162,1000,16,,,96.62338479086208,1853.6847640923688
134,cloud,region-2,region-2-b,,8,1388,1000,32,,,96.39097965733008,1075.9899034115651
135,cloud,region-2,region-2-c,,16,1146,1000,64,,,97.0790507988468,3284.794161361594
136,cloud,region-2,region-2-a,,16,1348,1000,32,,,97.21994875462391,4636.004059527433
137,cloud,region-2,region-2-c,,32,1733,1000,64,,,96.61309247218,9198.578185738612
138,cloud,region-2,region-2-b,,32,1441,1000,128,,,100.0,8530.429414931448
139,cloud,region-2,region-2-b,,8,1071,1000,16,,,98.0,1290.3573470777496
140,cloud,region-2,region-2-c,,32,1602,1000,128,,,96.13006894321654,4086.0370394821257
141,cloud,region-2,region-2-c,,16,1145,1000,64,,,95.56864891356898,2117.6439818065433
142,cloud,region-2,region-2-a,,32,1531,1000,128,,,99.28259886258655,4154.118292289428
143,cloud,region-2,region-2-b,,16,914,1000,32,,,100.0,2852.67443477208
144,cloud,region-2,region-2-c,,8,1579,1000,32,,,97.54262357741996,2171.2141672412354
145,cloud,region-2,region-2-b,,8,1081,1000,32,,,96.33835549867618,1931.761996149684
146,cloud,region-2,region-2-b,,16,1347,1000,64,,,98.20804832794776,3871.222559733865
147,cloud,region-2,region-2-a,,8,1685,1000,32,,,98.39058975054984,1950.138134248488
148,cloud,region-2,region-2-b,,32,1116,1000,64,,,96.89556998262272,7956.882164348788
149,cloud,region-2,region-2-c,,32,1588,1000,64,,,98.45051785689785,7366.538585107801
150,fog,region-1,,fog_location-0,4,723,1000,8,,,100.0,400.3239444882488
151,fog,region-1,,fog_location-0,4,766,1000,8,,,96.34162553745814,497.518212293763
152,fog,region-2,,fog_location-1,4,815,1000,16,,,91.08607001463903,448.81611046842346
153,fog,region-2,,fog_location-1,2,947,1000,8,1844.1940407043107,2057.9273149502737,90.34105234997084,404.92825239141587
154,fog,region-2,,fog_location-1,4,580,1000,16,,,95.98850317749503,482.6136610588269
155,fog,region-2,,fog_location-1,4,1164,1000,8,5020.191744712726,2286.9610157737293,91.23351772611991,718.0440535023027
156,fog,region-1,,fog_location-2,4,762,1000,8,,,90.182599833392,1144.6745712929096
157,fog,region-1,,fog_location-2,4,1100,1000,8,3728.0763625158384,1276.09952431074,96.0983739337501,464.1247064478061
158,fog,region-0,,fog_location-3,4,631,1000,16,5920.445130320755,3323.0039818278774,91.24088777337754,467.1003565428912
159,fog,region-0,,fog_location-3,2,845,1000,8,,,86.68359539407402,511.82455539592934
160,fog,region-0,,fog_location-3,2,538,1000,8,65.58332879274852,850.4769609690194,96.74178883856187,549.1428073457972
161,fog,region-0,,fog_location-3,4,1154,1000,16,,,90.1277641412992,704.3949704156053
162,fog,region-1,,fog_location-4,2,520,1000,8,,,98.0,472.30414219570935
163,fog,region-1,,fog_location-4,2,800,1000,4,,,88.89824803770814,250.4586446394386
164,fog,region-1,,fog_location-4,2,1137,1000,8,249.47245042144192,300.76998646188736,98.46544639207232,560.932649496633
165,fog,region-2,,fog_location-5,4,1132,1000,16,2929.569202324626,3182.008300212929,93.46665789525667,411.8959649639162
166,fog,region-2,,fog_location-5,4,956,1000,16,,,94.1349986659232,977.6143224099316
167,fog,region-0,,fog_location-6,4,1140,1000,16,,,99.79252128474266,427.74923163783376
168,fog,region-0,,fog_location-6,4,846,1000,8,,,100.0,736.844878550974
169,fog,region-0,,fog_location-6,4,595,1000,16,,,96.11295541914686,435.3019685411967
170,fog,region-0,,fog_location-6,2,938,1000,8,368.1425950097287,1578.0068798118814,95.72917345984456,201.40097409558112
171,fog,region-0,,fog_location-7,4,940,1000,8,,,92.0569701252636,952.8649450330552
172,fog,region-0,,fog_location-7,4,855,1000,16,,,86.07572464843366,1111.4824003886788
173,fog,region-0,,fog_location-7,4,821,1000,16,,,94.74372960462335,598.7235950087685
174,fog,region-2,,fog_location-8,2,966,1000,8,,,100.0,270.2507108143187
175,fog,region-2,,fog_location-8,4,906,1000,16,,,93.71901365497844,1079.7758761165803
176,fog,region-0,,fog_location-9,4,1175,1000,16,,,95.95068340543024,922.3889804347064
177,fog,region-0,,fog_location-9,4,932,1000,8,4228.209948980739,755.9623982945789,99.97475749864336,1129.1274125265388
178,fog,region-0,,fog_location-9,4,618,1000,8,,,95.10617004623992,995.9763405060464
179,fog,region-0,,fog_location-9,2,1196,1000,8,,,94.78637136769842,250.7972048206836
180,fog,region-2,,fog_location-10,4,1176,1000,8,3973.4821973319968,609.1393490539675,92.0836790046822,526.444489667268
181,fog,region-2,,fog_location-10,2,1105,1000,8,,,96.26460476842688,519.8348171423229
182,fog,region-2,,fog_location-10,2,936,1000,8,,,98.0,522.7200577022257
183,fog,region-2,,fog_location-10,4,550,1000,8,,,100.0,535.6413979298577
184,fog,region-1,,fog_location-11,4,984,1000,16,,,96.57852288896956,1017.5615374542568
185,fog,region-1,,fog_location-11,4,512,1000,16,3636.194425812902,1665.623718027342,95.02940697406244,1187.426083350167
186,fog,region-1,,fog_location-11,4,548,1000,8,,,100.0,1120.8035512430442
187,fog,region-1,,fog_location-11,4,813,1000,8,2224.7090149579526,2794.0737189665083,97.8875711646608,760.3051645803205
188,fog,region-2,,fog_location-12,2,1012,1000,8,,,100.0,308.1938860835847
189,fog,region-2,,fog_location-12,4,1098,1000,16,,,97.44513005274304,813.4754619901868
190,fog,region-2,,fog_location-13,4,1135,1000,16,,,95.10359255627596,857.156824429889
191,fog,region-2,,fog_location-13,4,1004,1000,8,,,100.0,719.1486308098409
192,fog,region-2,,fog_location-13,2,1047,1000,4,1579.0013717286704,2712.1999991700955,91.887785948746,282.0540002521278
193,fog,region-2,,fog_location-14,2,994,1000,4,,,96.37846665518671,348.4450331629215
194,fog,region-2,,fog_location-14,2,1062,1000,8,,,97.89122073510148,477.81700375053
195,fog,region-2,,fog_location-14,2,609,1000,8,,,92.48952263318256,406.2663480675675
196,fog,region-1,,fog_location-15,2,765,1000,8,,,86.29773030557786,566.0036394085303
197,fog,region-1,,fog_location-15,4,795,1000,8,,,90.58759165537538,724.6332849769237
198,fog,region-1,,fog_location-15,4,909,1000,8,,,90.98756024950308,996.8966160625164
199,fog,region-0,,fog_location-16,2,878,1000,4,,,89.52523973177036,259.5981031271438
200,fog,region-0,,fog_location-16,4,899,1000,16,947.6879229314276,4921.049525373751,94.48216741513848,629.2695842451275
201,fog,region-0,,fog_location-16,4,1113,1000,16,,,96.825828087822,1196.2085043388288
202,fog,region-0,,fog_location-16,4,1142,1000,8,186.14468448297063,4877.730181682133,92.4645670612791,610.0331924021816
203,fog,region-1,,fog_location-17,2,890,1000,4,102.6002512530972,2130.6408385122854,99.83498295691297,504.1384181957346
204,fog,region-1,,fog_location-17,2,807,1000,8,,,96.70772788816178,506.05131445212817
205,fog,region-0,,fog_location-18,4,981,1000,16,3610.802761730216,2433.2306315956935,93.56565305426405,1017.9214622903448
206,fog,region-0,,fog_location-18,2,948,1000,8,96.68061753828697,1428.108752174905,96.83570968499964,389.9759438389588
207,fog,region-0,,fog_location-18,2,992,1000,8,,,92.3074816782242,513.5272082293397
208,fog,region-0,,fog_location-18,2,954,1000,4,,,92.65136056472215,203.91664687835123
209,fog,region-1,,fog_location-19,2,1169,1000,8,665.0933422229925,1830.9492065854993,91.9247773156294,219.5520030632902
210,fog,region-1,,fog_location-19,2,1169,1000,4,,,95.04270209716049,299.2106192557419
211,fog,region-1,,fog_location-20,2,1086,1000,4,2473.51500801705,2548.659913460579,91.48932239679291,443.1815206256655
212,fog,region-1,,fog_location-20,4,1067,1000,16,,,94.49667946804456,788.8398396601854
213,fog,region-1,,fog_location-20,4,1017,1000,8,3428.7611748026634,4760.659706885573,92.96204919750798,1050.03208998505
214,fog,region-1,,fog_location-20,2,1063,1000,4,,,95.3469606484098,236.76702257981233
215,fog,region-0,,fog_location-21,2,828,1000,8,,,89.26555593796635,573.5847462242807
216,fog,region-0,,fog_location-21,4,912,1000,16,,,95.79503368562337,556.0683697043639
217,fog,region-0,,fog_location-21,4,1197,1000,16,4669.641340032457,1379.0206547453122,97.02480862987588,494.9714859731807
218,fog,region-0,,fog_location-21,2,943,1000,4,,,94.3171398323513,486.4546285258016
219,fog,region-2,,fog_location-22,2,984,1000,8,,,99.61805267670984,534.1882056252434
220,fog,region-2,,fog_location-22,4,659,1000,8,359.6512486939614,3270.322505833485,93.18992928976655,883.145566027709
221,fog,region-2,,fog_location-22,4,805,1000,8,,,92.31099413928732,456.43392780735434
222,fog,region-2,,fog_location-22,4,1170,1000,16,3417.201763700955,3546.190804194293,92.05539475880023,479.6512315614698
223,fog,region-2,,fog_location-23,4,514,1000,16,2335.559060022901,5390.039557108399,94.95304479593004,1055.6599950025618
224,fog,region-2,,fog_location-23,2,1009,1000,4,1016.3274225853736,1273.1398731445438,92.9245275212362,524.3756471757943
225,fog,region-2,,fog_location-23,4,965,1000,16,,,97.29214441625176,985.08700948761
226,fog,region-2,,fog_location-23,2,536,1000,4,,,86.42393514417309,243.8488727894293
227,fog,region-0,,fog_location-24,2,1172,1000,8,,,95.1828046141794,337.1977869349449
228,fog,region-0,,fog_location-24,4,970,1000,16,2820.616942647497,3918.106684064011,91.61839132810516,694.3900486291541
229,fog,region-0,,fog_location-25,2,1042,1000,8,261.54376257569925,1516.3922978391563,96.9896683900232,263.8643831754475
230,fog,region-0,,fog_location-25,4,793,1000,8,,,96.9722753183562,658.0939094544119
231,fog,region-0,,fog_location-25,2,1047,1000,8,,,91.99666145357514,492.77639033512634
232,fog,region-1,,fog_location-26,2,1151,1000,4,355.04693645161467,1002.1957613932208,94.2132971631913,530.4940683832114
233,fog,region-1,,fog_location-26,2,970,1000,4,,,100.0,265.82244275261195
234,fog,region-1,,fog_location-26,4,726,1000,8,,,96.00291726125936,918.86697916251
235,fog,region-1,,fog_location-26,4,1092,1000,8,,,93.65863030278146,1010.2510387492032
236,fog,region-2,,fog_location-27,2,1184,1000,4,,,94.39208219441969,361.8344086607381
237,fog,region-2,,fog_location-27,2,947,1000,8,,,100.0,580.8648506560614
238,fog,region-2,,fog_location-27,4,1191,1000,8,,,96.14524772898424,455.65322403110906
239,fog,region-0,,fog_location-28,2,1054,1000,4,,,99.30424345504956,558.5584099769034
240,fog,region-0,,fog_location-28,4,1017,1000,16,,,90.77973108080866,535.6665316320839
241,fog,region-0,,fog_location-28,4,1037,1000,16,,,94.8042354310692,1147.633575763015
242,fog,region-0,,fog_location-29,4,713,1000,16,,,95.49378612375511,523.441759347718
243,fog,region-0,,fog_location-29,2,1197,1000,4,,,98.97757421333012,294.11476270497593
244,fog,region-0,,fog_location-29,4,570,1000,16,,,93.73999554009336,967.6060653025344
245,fog,region-0,,fog_location-29,2,862,1000,8,,,89.25345424706546,312.4345472023372
246,fog,region-1,,fog_location-30,2,1008,1000,8,,,97.71357346430769,234.52650245314152
247,fog,region-1,,fog_location-30,4,737,1000,16,,,93.15089814053582,662.6057703873855
248,fog,region-1,,fog_location-31,2,812,1000,4,,,100.0,286.6578266387923
249,fog,region-1,,fog_location-31,4,537,1000,16,,,88.48395318867628,902.9691716374932
250,fog,region-1,,fog_location-32,4,691,1000,16,,,90.1105602433812,946.2314960220737
251,fog,region-1,,fog_location-32,4,1044,1000,16,,,96.62819822123328,796.7284887029812
252,fog,region-1,,fog_location-32,4,892,1000,16,3331.9290245697334,3230.670042034694,97.84371489841628,1095.676032942705
253,fog,region-2,,fog_location-33,2,1194,1000,4,,,94.85857198359164,256.7935671937102
254,fog,region-2,,fog_location-33,2,704,1000,4,,,95.73311860450892,491.4326642125376
255,fog,region-2,,fog_location-33,2,575,1000,4,1808.8710083750725,2746.681026055785,98.34236149368178,266.2040428900066
256,fog,region-2,,fog_location-33,4,516,1000,16,,,91.10790281710852,1031.4176726009775
257,fog,region-0,,fog_location-34,4,754,1000,8,,,93.91397704780827,651.8198209828929
258,fog,region-0,,fog_location-34,4,523,1000,16,,,92.09728012031434,484.6212178804924
259,fog,region-1,,fog_location-35,4,965,1000,16,,,97.77285036164837,652.3993851032285
260,fog,region-1,,fog_location-35,4,939,1000,8,,,98.05219211146084,800.544457230662
261,fog,region-1,,fog_location-35,4,924,1000,16,,,90.12806243078684,584.3535130278455
262,fog,region-1,,fog_location-35,4,841,1000,8,,,96.32702893259146,947.2701397853766
263,fog,region-1,,fog_location-36,4,1089,1000,16,,,92.7859367846207,1076.8452684298836
264,fog,region-1,,fog_location-36,2,689,1000,8,,,91.34452982860203,575.2011735899908
265,fog,region-1,,fog_location-36,4,1026,1000,16,,,90.28334960466654,907.1066611765608
266,fog,region-1,,fog_location-36,2,1091,1000,4,,,97.31107082944254,231.98478626569755
267,fog,region-2,,fog_location-37,4,820,1000,8,,,99.33430433226974,958.9585583927244
268,fog,region-2,,fog_location-37,2,801,1000,4,,,94.8478915285416,545.3727528718804
269,fog,region-2,,fog_location-37,4,914,1000,16,,,98.56356503356768,871.2406385386406
270,fog,region-2,,fog_location-37,4,677,1000,8,,,90.38823921446216,669.0866025607681
271,fog,region-0,,fog_location-38,4,1168,1000,8,,,100.0,706.4546862308739
272,fog,region-0,,fog_location-38,4,1016,1000,16,,,95.00399717907572,939.0119590661074
273,fog,region-0,,fog_location-38,2,1004,1000,8,,,92.6567220385038,490.2074846781911
274,fog,region-0,,fog_location-38,2,749,1000,4,,,90.8480234999556,507.269993492033
275,fog,region-1,,fog_location-39,2,684,1000,4,,,90.19847294934132,546.5513548152146
276,fog,region-1,,fog_location-39,2,1126,1000,4,,,91.89899532123638,221.1884849149833
277,fog,region-0,,fog_location-40,4,982,1000,16,,,100.0,808.9398429510352
278,fog,region-0,,fog_location-40,2,957,1000,8,,,91.48338540546436,429.9621815422729
279,fog,region-0,,fog_location-40,4,502,1000,16,,,96.05816573672205,518.8931013005828
280,fog,region-1,,fog_location-41,2,1168,1000,8,,,90.59358832262934,499.84586699152646
281,fog,region-1,,fog_location-41,4,907,1000,8,,,96.48154158276525,615.053868203935
282,fog,region-1,,fog_location-41,4,599,1000,16,,,95.6205078743727,936.2046686767316
283,fog,region-1,,fog_location-42,4,502,1000,16,,,93.67964795537412,446.2520950765731
284,fog,region-1,,fog_location-42,2,1172,1000,8,,,93.48637352742576,536.9171843323963
285,fog,region-1,,fog_location-42,2,1068,1000,4,,,92.76856290030284,304.6198106559332
286,fog,region-0,,fog_location-43,4,718,1000,16,,,99.47107231116505,874.891381243295
287,fog,region-0,,fog_location-43,4,1180,1000,8,,,92.46629038834028,628.3520902222143
288,fog,region-0,,fog_location-44,4,596,1000,8,,,94.24808137480083,789.1213329452103
289,fog,region-0,,fog_location-44,2,737,1000,4,,,98.09190138724574,489.7183598965022
290,fog,region-2,,fog_location-45,2,999,1000,8,2664.972661768003,56.09135972075608,90.02925915037352,275.6365149921195
291,fog,region-2,,fog_location-45,2,696,1000,4,,,92.3031763624662,483.3111923063232
292,fog,region-2,,fog_location-45,2,679,1000,4,,,93.97857440481064,266.30158851127453
293,fog,region-1,,fog_location-46,4,1146,1000,8,,,96.38625211003018,1129.7353003166045
294,fog,region-1,,fog_location-46,4,788,1000,16,,,98.96985279859952,763.591225490379
295,fog,region-1,,fog_location-47,4,786,1000,16,,,98.54656604864512,1028.3728443287434
296,fog,region-1,,fog_location-47,4,512,1000,16,,,98.88125872573642,793.2652907807629
297,fog,region-1,,fog_location-48,2,864,1000,4,,,96.79555290879,497.5377438564175
