hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
35,cloud,region-1,region-1-b,,8,1789,1000,16,,,92.01246616277,1705.1184141320025
36,cloud,region-1,region-1-c,,8,1425,1000,16,,,98.0,1532.542438373059
37,cloud,region-1,region-1-a,,8,1753,1000,32,,,95.54671778701744,1108.920270163394
38,cloud,region-1,region-1-b,,32,1778,1000,64,,,97.6705828790785,7020.5725474187075
39,cloud,region-1,region-1-b,,32,1176,1000,64,,,97.26053377876548,7196.268562289353
40,cloud,region-1,region-1-c,,8,1651,1000,16,,,98.7102462981189,1142.095536982746
41,cloud,region-1,region-1-a,,32,1314,1000,64,,,99.82559926434568,3889.815103061988
42,cloud,region-1,region-1-a,,16,982,1000,64,,,97.18628080076496,2808.369860824749
43,cloud,region-1,region-1-a,,16,1272,1000,32,,,95.6067138425847,3218.353993512515
44,cloud,region-1,region-1-a,,8,1197,1000,32,,5302.725120798623,100.0,904.3927617227675
45,cloud,region-1,region-1-a,,32,1708,1000,128,,,94.0,7503.299473998788
46,cloud,region-1,region-1-a,,8,1790,1000,16,,,100.0,1887.3308585901473
47,cloud,region-1,region-1-a,,32,907,1000,128,,,99.6474623939072,8679.172663593537
48,cloud,region-1,region-1-b,,16,1739,1000,32,,,98.30178470366604,4297.923594762173
49,cloud,region-1,region-1-c,,32,1173,1000,64,,,98.93118745314791,6403.490689654897
50,cloud,region-1,region-1-a,,8,1020,1000,32,,,99.150238959889,2066.1208929530367
51,cloud,region-1,region-1-c,,4,1508,1000,16,,,99.02726655617522,715.6179125665035
52,cloud,region-1,region-1-b,,16,953,1000,64,,,99.56979259309794,2974.0571000916048
53,cloud,region-1,region-1-b,,8,1721,1000,16,,,98.0,1184.7695024298605
54,cloud,region-2,region-2-a,,16,1061,1000,32,21165.97108908132,5769.678884618039,92.392850132157,4177.789052320242
55,cloud,region-2,region-2-b,,16,1085,1000,64,,,100.0,4129.180054430892
56,cloud,region-2,region-2-b,,4,1156,1000,16,,,98.0,705.2518112658763
57,cloud,region-2,region-2-b,,4,1184,1000,16,,,99.17599435755838,1013.5489787805424
58,cloud,region-2,region-2-c,,32,1137,1000,64,,,99.0025592263612,3931.263286489797
59,cloud,region-2,region-2-a,,16,1584,1000,64,,,97.06264540762554,2252.4707290262745
60,cloud,region-2,region-2-c,,4,1380,1000,16,,,97.50525445278116,1124.2031781342996
61,cloud,region-2,region-2-c,,32,1427,1000,64,,,95.88635057295912,8452.126805631362
62,cloud,region-2,region-2-c,,8,1261,1000,16,,,98.76745201188368,1462.1071358509862
63,cloud,region-2,region-2-a,,8,1782,1000,32,,,98.922544642247,1631.099323567065
64,cloud,region-2,region-2-c,,8,1209,1000,16,,,97.14158859046248,2312.596567793138
65,cloud,region-2,region-2-b,,16,1290,1000,32,,,94.77431136431862,2408.013589535928
66,cloud,region-2,region-2-b,,32,1441,1000,128,,,98.4519952739036,5863.021918520724
67,cloud,region-2,region-2-a,,16,1181,1000,32,,,96.82935525690743,1880.9260725942677
68,cloud,region-2,region-2-a,,32,1773,1000,64,,,96.0,7830.433910611157
69,cloud,region-2,region-2-b,,32,1714,1000,64,,,100.0,5861.429580408438
70,cloud,region-2,region-2-c,,4,1391,1000,16,,,99.26304622052736,1132.2979655922204
71,cloud,region-2,region-2-b,,16,1409,1000,32,,,97.22648352118856,3059.5875118745785
72,cloud,region-2,region-2-c,,32,1317,1000,128,,,99.39791315225922,4543.77912162667
73,cloud,region-2,region-2-b,,32,1544,1000,128,,,99.18938042115757,5361.212684321585
74,cloud,region-2,region-2-a,,8,1378,1000,16,,,96.0,1007.0038619304788
75,cloud,region-2,region-2-b,,32,1010,1000,128,,,97.5452968472176,5136.208564037773
76,cloud,region-2,region-2-b,,8,1697,1000,16,,,95.97712383466242,1839.3839892401656
77,cloud,region-2,region-2-a,,32,1050,1000,64,,,97.60944464220044,8100.988217121378
78,cloud,region-2,region-2-b,,32,1677,1000,64,,,95.94918143694322,8584.3746180449
79,cloud,region-2,region-2-a,,8,1007,1000,32,,,99.62679865144185,1379.2721183852464
80,cloud,region-2,region-2-c,,4,1183,1000,16,,,99.3953746384538,472.2813318448183
81,cloud,region-2,region-2-a,,8,1023,1000,32,,,100.0,2295.232323014264
82,cloud,region-2,region-2-a,,16,1466,1000,64,,,100.0,2145.8268726388724
83,cloud,region-2,region-2-c,,16,1737,1000,64,,,100.0,3217.5125636884345
84,cloud,region-2,region-2-b,,4,926,1000,16,,,100.0,1173.6640461415657
85,cloud,region-2,region-2-b,,8,1239,1000,32,,,98.25673161281377,1852.241072226148
86,cloud,region-2,region-2-b,,32,1004,1000,128,,,98.58952936513134,8449.01713483157
87,cloud,region-2,region-2-b,,8,1533,1000,16,,,95.44204047239404,2092.89264088923
88,cloud,region-2,region-2-a,,32,1698,1000,64,,,97.81332649942487,9064.179055964229
89,cloud,region-3,region-3-a,,8,924,1000,16,,,98.57521020480236,1044.8177656546002
90,cloud,region-3,region-3-b,,32,1705,1000,64,,,95.97680100540242,4689.147107048814
91,cloud,region-3,region-3-b,,32,951,1000,128,,,99.14679662290824,5466.94449860979
92,cloud,region-3,region-3-c,,32,1237,1000,128,,,98.0,7278.228103373021
93,cloud,region-3,region-3-c,,8,973,1000,16,,,100.0,1197.0705587868974
94,cloud,region-3,region-3-a,,32,1113,1000,128,,,100.0,4054.205386129842
95,cloud,region-3,region-3-a,,32,1530,1000,128,,,99.48980414602504,6196.6975794782775
96,cloud,region-3,region-3-a,,4,1698,1000,16,,,97.32723936464488,526.7287503325015
97,cloud,region-3,region-3-b,,4,1739,1000,16,,,97.81075942608372,908.9336871573162
98,cloud,region-3,region-3-c,,8,1322,1000,32,,,97.24959869300864,2362.2432357564926
99,cloud,region-3,region-3-a,,32,1083,1000,64,,,98.71721667420758,4968.359688223272
100,cloud,region-3,region-3-b,,8,1354,1000,32,,,100.0,917.2243917255048
101,cloud,region-3,region-3-a,,4,1023,1000,16,,,96.12106648942869,691.9161085758049
102,cloud,region-3,region-3-c,,8,1194,1000,16,,,96.64498710664137,1529.822240377403
103,cloud,region-3,region-3-b,,16,1127,1000,32,,,94.39060736415104,4030.929830251646
104,cloud,region-3,region-3-b,,16,1607,1000,32,,,99.6862589094883,3387.3863471180857
105,cloud,region-3,region-3-c,,32,1113,1000,64,,,100.0,8682.535969432174
106,cloud,region-3,region-3-c,,32,1758,1000,128,,,98.0,8106.710777214713
107,cloud,region-3,region-3-a,,16,1150,1000,64,,,100.0,3054.4156309738114
108,cloud,region-3,region-3-a,,32,1116,1000,128,,,94.52334692084445,9302.54822416666
109,cloud,region-3,region-3-c,,32,1656,1000,64,,,98.0,5683.002114975851
110,cloud,region-3,region-3-b,,32,1628,1000,64,,,96.00233052358476,4052.062577079792
111,cloud,region-3,region-3-c,,8,1510,1000,32,1514.0591433449356,4417.443678212256,97.37554906137989,1222.848736314638
112,cloud,region-3,region-3-c,,32,1543,1000,64,,,94.17962260460834,8476.695644387291
113,cloud,region-3,region-3-c,,32,1320,1000,64,,,100.0,7643.310480402666
114,cloud,region-3,region-3-c,,4,1663,1000,16,874.2399411150309,548.7306253835775,99.34843405762936,685.858520900025
115,cloud,region-3,region-3-a,,16,1139,1000,64,,,96.86597869948184,1607.212989608157
116,cloud,region-3,region-3-a,,16,1749,1000,64,,,95.78668743697368,3040.4484331655694
117,cloud,region-3,region-3-c,,32,1570,1000,128,,,97.3623156975882,5881.759156771478
118,cloud,region-3,region-3-c,,8,1633,1000,32,,,99.7768970484537,1228.2013813343465
119,cloud,region-4,region-4-b,,16,1628,1000,64,5193.851464179638,14881.66071366742,96.90646549809917,2231.691337118749
120,cloud,region-4,region-4-b,,8,1128,1000,16,,,100.0,2278.676860052136
121,cloud,region-4,region-4-b,,16,1114,1000,64,,,100.0,2989.732372124402
122,cloud,region-4,region-4-b,,8,963,1000,32,,,98.42592072568364,1757.5913434607487
123,cloud,region-4,region-4-c,,16,1565,1000,32,,,100.0,3416.6369750389936
124,cloud,region-4,region-4-b,,8,1020,1000,16,,,97.41194143796082,2393.1384009629273
125,cloud,region-4,region-4-a,,8,1118,1000,32,,,97.55895936783904,1574.1707829279596
126,cloud,region-4,region-4-a,,32,1431,1000,64,,,95.80836342236326,7767.690508988255
127,cloud,region-4,region-4-b,,16,1780,1000,64,,,95.08071115889064,2027.6772358085173
128,cloud,region-4,region-4-a,,8,1068,1000,16,8086.8662178067925,5193.661121644112,95.45744568869873,1994.273670806407
129,cloud,region-4,region-4-c,,16,1145,1000,32,,,99.731235097726,3742.663101259832
130,cloud,region-4,region-4-b,,4,1624,1000,16,,,97.49120864474936,460.87329340511894
131,cloud,region-4,region-4-c,,8,973,1000,32,,,97.9798858054902,2206.1025309977995
132,cloud,region-4,region-4-c,,16,1480,1000,32,7158.694200122103,18898.919389072507,98.0,3699.056007133802
133,cloud,region-4,region-4-b,,8,1651,1000,16,,,99.92681869261882,1968.7719847103956
134,cloud,region-4,region-4-c,,8,1683,1000,16,,,99.50774029578344,1882.640955872111
135,cloud,region-4,region-4-a,,16,1248,1000,32,,,96.0,1770.590241997248
136,cloud,region-4,region-4-a,,32,1433,1000,64,,,99.93484549954788,3841.349353808247
137,cloud,region-4,region-4-b,,8,1230,1000,16,,,95.92133009334572,1690.7716791055052
138,cloud,region-4,region-4-b,,32,1296,1000,128,,,100.0,7340.547003552931
139,cloud,region-4,region-4-b,,8,1346,1000,16,,,98.0,985.5150920806586
140,cloud,region-4,region-4-b,,16,1182,1000,64,,,95.10200552185891,4206.908684319036
141,cloud,region-4,region-4-b,,4,1133,1000,16,,,95.23369368140146,1045.8182607383656
142,cloud,region-4,region-4-a,,32,1542,1000,128,,,99.09441424779426,9592.44537079384
143,cloud,region-4,region-4-c,,16,1764,1000,32,,,100.0,3450.0702228925084
144,cloud,region-4,region-4-b,,32,1587,1000,128,,,97.81556918362212,7796.299489859028
145,cloud,region-4,region-4-a,,32,1278,1000,128,,,97.86342191965176,6104.619569537034
146,cloud,region-4,region-4-c,,16,1329,1000,32,,,97.7844940262858,4362.388285866629
147,cloud,region-4,region-4-c,,4,1124,1000,16,594.3500288989216,1952.422265984423,100.0,568.2215720828851
148,cloud,region-4,region-4-c,,4,1325,1000,16,,,95.66682417541668,926.4126227859384
149,cloud,region-4,region-4-b,,32,1430,1000,64,,,98.408993144947,6279.578177171494
150,fog,region-3,,fog_location-0,2,911,1000,8,,,92.4896853511427,202.77005813767315
151,fog,region-3,,fog_location-0,4,913,1000,8,,,93.14017150568978,455.0555985683351
152,fog,region-3,,fog_location-0,2,925,1000,4,,,95.00529045750751,504.9403799732827
153,fog,region-3,,fog_location-1,4,630,1000,8,,,92.16324109083264,852.3090166860056
154,fog,region-3,,fog_location-1,2,1167,1000,4,,,96.10740540722348,529.2430429970937
155,fog,region-3,,fog_location-1,4,517,1000,8,,,95.42647858890932,489.18250017718265
156,fog,region-3,,fog_location-1,2,1101,1000,8,,,86.64919688426907,204.4782678032412
157,fog,region-3,,fog_location-2,4,669,1000,16,4179.190229912396,3858.7212823182217,91.6533634410532,700.1334276697805
158,fog,region-3,,fog_location-2,2,870,1000,8,,,92.335173254354,394.3921540459937
159,fog,region-3,,fog_location-2,2,778,1000,8,,,84.9725830578602,255.9506789241417
160,fog,region-1,,fog_location-3,2,902,1000,4,,,95.20385385171532,224.5456768545139
161,fog,region-1,,fog_location-3,4,854,1000,16,,,85.64165218960198,635.2838404826829
162,fog,region-1,,fog_location-3,4,989,1000,8,,,94.20289708224848,447.03400075702746
163,fog,region-1,,fog_location-3,4,1135,1000,8,,,95.32095713405867,446.8533830173154
164,fog,region-1,,fog_location-4,2,509,1000,4,855.6164594411443,1782.752257709904,99.9865399845609,380.2652496450096
165,fog,region-1,,fog_location-4,4,672,1000,16,,,99.67125767018022,710.68007950267
166,fog,region-2,,fog_location-5,2,988,1000,8,,,96.47378297384424,443.9298148765608
167,fog,region-2,,fog_location-5,4,788,1000,8,,,97.8978511706274,1026.6077635873576
168,fog,region-3,,fog_location-6,4,886,1000,8,,,93.55900875273512,1185.25014504898
169,fog,region-3,,fog_location-6,2,520,1000,8,,,96.0,283.56134655678073
170,fog,region-3,,fog_location-7,4,563,1000,16,2901.9609739567686,3237.1489497903444,98.78244620826896,584.4999394563615
171,fog,region-3,,fog_location-7,2,538,1000,8,,,92.4045918571906,544.6268988871632
172,fog,region-1,,fog_location-8,2,520,1000,4,,,95.33854750828816,376.9246764058725
173,fog,region-1,,fog_location-8,2,601,1000,4,,,92.92893202797347,243.24680500487688
174,fog,region-1,,fog_location-9,4,1119,1000,16,,,92.3248416597491,998.5858665710192
175,fog,region-1,,fog_location-9,2,751,1000,8,,,88.94505453235756,317.7672023285359
176,fog,region-1,,fog_location-9,4,721,1000,8,,,97.31856661738988,445.5614702465195
177,fog,region-1,,fog_location-9,2,671,1000,4,,,99.02637987559798,482.11605308594534
178,fog,region-2,,fog_location-10,2,924,1000,8,,,93.2753693989478,320.64892810826694
179,fog,region-2,,fog_location-10,4,801,1000,8,,,93.86015971533672,571.5758264085855
180,fog,region-3,,fog_location-11,4,877,1000,8,1439.2521266260967,753.040668071141,91.04656361349,413.1367473337701
181,fog,region-3,,fog_location-11,4,927,1000,16,,,91.19633328608916,846.0293313522386
182,fog,region-3,,fog_location-11,4,674,1000,16,,,98.0,950.3549168365296
183,fog,region-3,,fog_location-11,4,626,1000,16,,,100.0,498.8759872462458
184,fog,region-0,,fog_location-12,4,838,1000,8,,,90.27511333918572,706.0464924707387
185,fog,region-0,,fog_location-12,4,555,1000,8,4916.58970121864,2754.0430344763517,99.9665543147892,896.1850931959559
186,fog,region-3,,fog_location-13,4,1011,1000,8,,,100.0,731.2606413891591
187,fog,region-3,,fog_location-13,4,941,1000,16,573.7399077281348,5802.164283361216,94.8126117314036,783.8332900096009
188,fog,region-3,,fog_location-13,2,832,1000,4,,,97.34495840221425,222.02135847806716
189,fog,region-0,,fog_location-14,4,1158,1000,16,,,96.44784058613617,659.6458300762739
190,fog,region-0,,fog_location-14,4,810,1000,8,,,95.45210711818454,1055.06218116896
191,fog,region-0,,fog_location-14,2,797,1000,4,,,95.3613888778767,207.15573432213793
192,fog,region-2,,fog_location-15,2,1063,1000,8,1579.0013717286704,2712.1999991700955,95.87426058669551,440.92387667045733
193,fog,region-2,,fog_location-15,2,1045,1000,4,,,88.39886636308908,409.50569530295496
194,fog,region-4,,fog_location-16,4,747,1000,16,,,91.3062879251214,1181.9771153652082
195,fog,region-4,,fog_location-16,4,984,1000,16,,,96.31464233728256,1148.7542742451456
196,fog,region-4,,fog_location-16,4,997,1000,8,,,91.63473731800131,1114.1841996346425
197,fog,region-4,,fog_location-16,4,1097,1000,16,,,91.77406532371086,1071.4544833597631
198,fog,region-3,,fog_location-17,4,994,1000,8,,,86.69818807011777,1173.107925601537
199,fog,region-3,,fog_location-17,4,902,1000,8,,,95.6632811772667,986.722077433204
200,fog,region-3,,fog_location-17,2,1179,1000,4,,,93.00551683195371,352.2604347810001
201,fog,region-3,,fog_location-17,2,1099,1000,4,,,98.0,554.8841139146764
202,fog,region-3,,fog_location-18,4,1119,1000,16,,,92.77085085367298,454.96946606173213
203,fog,region-3,,fog_location-18,2,579,1000,4,1343.4776210313405,624.8519588062605,97.8383535385257,273.9042914934039
204,fog,region-3,,fog_location-19,4,995,1000,8,,,96.0575607428129,584.1764021043664
205,fog,region-3,,fog_location-19,2,559,1000,4,2175.0046953468714,1294.145992623718,92.1744270193554,335.23075350247586
206,fog,region-3,,fog_location-19,4,606,1000,16,3452.082838581671,3764.3677601991258,93.15815651269958,1144.7956294246978
207,fog,region-3,,fog_location-19,4,599,1000,8,,,92.34092478793836,486.7575768976757
208,fog,region-1,,fog_location-20,4,833,1000,8,,,92.56771580065208,885.7937588642051
209,fog,region-1,,fog_location-20,4,694,1000,16,,,98.0,1179.8908713704077
210,fog,region-1,,fog_location-20,4,780,1000,8,,,100.0,564.6744099801216
211,fog,region-2,,fog_location-21,4,846,1000,16,3018.171766009494,5921.379397803099,94.6915627407851,990.628929997395
212,fog,region-2,,fog_location-21,2,642,1000,8,,,99.91716519997476,520.730251001053
213,fog,region-2,,fog_location-21,2,1024,1000,4,1395.3603049004687,1971.953566807806,96.3650555511258,385.4739295549708
214,fog,region-2,,fog_location-21,4,622,1000,16,,,90.26148008750026,642.3919766414741
215,fog,region-0,,fog_location-22,2,884,1000,4,,,96.1468298047199,338.8169062149817
216,fog,region-0,,fog_location-22,2,1131,1000,8,,,90.99915437970652,216.452875041786
217,fog,region-0,,fog_location-22,2,781,1000,8,625.7109099185415,965.5958528137965,90.76586154402938,352.03842835408295
218,fog,region-0,,fog_location-22,4,1167,1000,8,,,93.87747265021278,479.0625449091146
219,fog,region-1,,fog_location-23,4,1039,1000,16,,,98.0,809.5016187970286
220,fog,region-1,,fog_location-23,2,742,1000,4,737.7929490161795,2704.6296749419853,93.51772427228371,519.2202734882943
221,fog,region-4,,fog_location-24,2,567,1000,8,,,96.30720138685224,325.9240951042655
222,fog,region-4,,fog_location-24,4,1178,1000,8,,,93.06166131813178,619.2929303245422
223,fog,region-4,,fog_location-24,2,1049,1000,4,1421.728616874624,839.1320693555958,99.2522690474427,240.45763207484225
224,fog,region-0,,fog_location-25,4,1106,1000,8,2737.913183627857,4042.832396851899,97.16748032940994,631.0865192228906
225,fog,region-0,,fog_location-25,2,646,1000,8,,,94.02623161942066,394.5906673578534
226,fog,region-0,,fog_location-25,2,1069,1000,4,,,90.68175597289282,566.20080249224
227,fog,region-0,,fog_location-25,4,850,1000,16,,,97.7131585869762,1164.1583368387771
228,fog,region-4,,fog_location-26,4,1008,1000,16,2284.6379463755784,2617.870391138202,99.47366566552569,1000.3041093638212
229,fog,region-4,,fog_location-26,4,643,1000,8,,,93.56987326556688,1012.9579790802504
230,fog,region-4,,fog_location-26,2,815,1000,4,,,92.41552589627304,229.24536953285516
231,fog,region-0,,fog_location-27,4,1000,1000,8,,,90.20604030031583,418.7368737368266
232,fog,region-0,,fog_location-27,4,617,1000,16,,,100.0,717.4149000543871
233,fog,region-0,,fog_location-27,4,672,1000,16,,,98.12472706305206,976.5484299273268
234,fog,region-0,,fog_location-27,4,722,1000,8,,,88.89235595278257,644.2732201964554
235,fog,region-0,,fog_location-28,2,712,1000,4,,,93.43325133196514,477.8826731342908
236,fog,region-0,,fog_location-28,4,1099,1000,16,,,90.64883067056338,737.3106924264732
237,fog,region-0,,fog_location-28,4,1192,1000,16,,,95.11339860286292,608.0133433595867
238,fog,region-0,,fog_location-28,2,595,1000,4,,,95.15143025698954,290.6267873575504
239,fog,region-0,,fog_location-29,4,955,1000,16,,,90.2676994842227,1052.9236241354774
240,fog,region-0,,fog_location-29,4,767,1000,16,,,96.78053711663978,892.5893188517682
241,fog,region-0,,fog_location-29,4,1171,1000,8,,,94.83351023866874,652.9031301268873
242,fog,region-0,,fog_location-29,2,734,1000,8,,,94.45828542147592,339.1596075485333
243,fog,region-4,,fog_location-30,4,864,1000,16,,,97.06964580871096,461.8099183845228
244,fog,region-4,,fog_location-30,2,525,1000,4,,,94.49673970394323,441.6429417042811
245,fog,region-4,,fog_location-30,2,1044,1000,8,,,93.71947090313068,566.1889621191497
246,fog,region-1,,fog_location-31,2,586,1000,8,,,92.70120686001492,477.3271837147529
247,fog,region-1,,fog_location-31,4,809,1000,8,,,97.46858333096957,1133.5186343316843
248,fog,region-1,,fog_location-31,2,755,1000,8,,,95.90803758972524,495.2854147537119
249,fog,region-1,,fog_location-31,4,850,1000,16,,,91.03164723773216,509.9622573183862
250,fog,region-4,,fog_location-32,2,645,1000,4,,,92.191057450928,230.9062123267993
251,fog,region-4,,fog_location-32,4,1024,1000,8,,,96.76508964305576,713.4875621859633
252,fog,region-2,,fog_location-33,4,596,1000,8,3331.9290245697334,3230.670042034694,93.72337998373597,975.547794266122
253,fog,region-2,,fog_location-33,2,864,1000,4,,,100.0,222.13076578009137
254,fog,region-2,,fog_location-33,4,853,1000,8,,,98.31036969188789,440.8191646765136
255,fog,region-2,,fog_location-33,2,1057,1000,4,,,98.0,592.9577484967981
256,fog,region-4,,fog_location-34,2,1017,1000,8,,,86.37121254968108,511.23433552268574
257,fog,region-4,,fog_location-34,4,1072,1000,16,,,98.76176041226805,809.5181077489136
258,fog,region-4,,fog_location-34,4,1088,1000,8,,,98.60621951525488,1039.1633266569286
259,fog,region-3,,fog_location-35,2,1089,1000,8,,,99.89052690657496,571.9018422580294
260,fog,region-3,,fog_location-35,4,666,1000,8,,,95.46138459399202,799.5678734995432
261,fog,region-3,,fog_location-35,2,771,1000,8,,,94.46574926298123,264.7660764983616
262,fog,region-3,,fog_location-36,2,791,1000,4,,,95.35850377964186,436.90669969115106
263,fog,region-3,,fog_location-36,4,985,1000,16,,,89.05231831034156,867.1909305164083
264,fog,region-1,,fog_location-37,4,1081,1000,8,,,91.36255754661693,1160.187378295997
265,fog,region-1,,fog_location-37,4,594,1000,8,,,96.64423854063236,400.748888248613
266,fog,region-1,,fog_location-37,2,574,1000,4,,,89.30364673702611,527.4444158698884
267,fog,region-3,,fog_location-38,2,1061,1000,8,,,100.0,560.5891403686779
268,fog,region-3,,fog_location-38,4,928,1000,8,,,90.87522655832367,1188.6386707414522
269,fog,region-3,,fog_location-38,2,587,1000,8,,,100.0,508.26648337733366
270,fog,region-1,,fog_location-39,4,548,1000,16,,,88.56962481227282,1144.350122720593
271,fog,region-1,,fog_location-39,4,1058,1000,16,,,96.87945400570692,527.9336046935065
272,fog,region-1,,fog_location-39,4,653,1000,8,,,97.3050495436571,688.9328391451601
273,fog,region-1,,fog_location-39,4,555,1000,16,,,93.69060889414725,1095.1167206224409
274,fog,region-0,,fog_location-40,4,771,1000,8,,,93.48221471290292,414.4055216964638
275,fog,region-0,,fog_location-40,2,1145,1000,4,,,90.3660945024512,400.9048361292532
276,fog,region-0,,fog_location-40,2,564,1000,4,,,95.79414400861376,315.2631701495757
277,fog,region-0,,fog_location-40,2,1154,1000,4,,,100.0,580.3085814492706
278,fog,region-2,,fog_location-41,2,926,1000,8,,,97.25151091426096,481.8283387378048
279,fog,region-2,,fog_location-41,2,827,1000,4,,,91.80051845010252,334.85032091046526
280,fog,region-2,,fog_location-41,2,934,1000,8,,,95.23232094848775,551.927174299828
281,fog,region-2,,fog_location-41,4,1024,1000,8,,,88.20122121487458,921.8015502831494
282,fog,region-0,,fog_location-42,4,1127,1000,16,,,96.02350832072312,995.2063345419388
283,fog,region-0,,fog_location-42,2,512,1000,8,,,90.39412096430216,446.1025179677693
284,fog,region-1,,fog_location-43,4,629,1000,16,,,88.70644372921562,1120.2541745512851
285,fog,region-1,,fog_location-43,4,1145,1000,16,,,98.17031255409456,610.9002016266545
286,fog,region-1,,fog_location-44,4,856,1000,8,,,94.95223028438564,958.4936976355392
287,fog,region-1,,fog_location-44,2,1019,1000,8,,,95.25813185265784,325.515338503923
288,fog,region-1,,fog_location-44,2,547,1000,4,,,91.52404912418572,278.7172085796837
289,fog,region-3,,fog_location-45,4,742,1000,8,,,92.6169124207376,1104.4013268789686
290,fog,region-3,,fog_location-45,4,598,1000,8,,,86.3060431188761,987.483073032104
291,fog,region-3,,fog_location-45,2,640,1000,8,,,92.02425669112912,404.0256943916873
292,fog,region-3,,fog_location-45,2,948,1000,8,,,88.58803744348194,212.62047553089016
293,fog,region-4,,fog_location-46,4,1162,1000,8,,,93.62077865003516,725.4104471831745
294,fog,region-4,,fog_location-46,4,1038,1000,16,,,96.62434495155892,1071.2733901414226
295,fog,region-4,,fog_location-46,2,554,1000,8,,,95.4453911503768,406.7631820487203
296,fog,region-1,,fog_location-47,4,763,1000,8,,,95.06012315981312,492.4049357551737
297,fog,region-1,,fog_location-47,4,993,1000,8,,,100.0,918.4270416723044
298,fog,region-1,,fog_location-47,2,595,1000,8,,,96.89392228295668,310.23018826314274
299,fog,region-1,,fog_location-48,4,811,1000,8,,,98.87338267925809,1027.0626733999547
300,fog,region-1,,fog_location-48,4,522,1000,16,,,95.54743616898378,1102.241613962558
301,fog,region-1,,fog_location-48,4,882,1000,8,,,92.6732250382564,1171.2249360911887
302,fog,region-1,,fog_location-48,2,728,1000,8,,,88.7282791194949,330.9512449835901
303,fog,region-4,,fog_location-49,4,948,1000,16,,,93.73472109260656,803.3924576334484
