# generated at: 2024-07-13 09:45:22.656027
#
# total pods: 2214
# total workloads: 283
# total requested memory of total capacity:  47.7%
# total requested CPU of total capacity: 44.7%
# total requested ingress of total capacity: 5.4%
# total requested egress of total capacity: 6.1%
#
# target_utilization_percent: 50
# number_of_apps: 10
# min_max_request_driven_workloads_top_level: [4, 7]
# min_max_request_driven_call_depth: [2, 7]
# min_max_request_driven_randomly_connected_workloads_percent: 20
# min_max_event_driven_workloads_per_app: [20, 50]
# min_max_event_driven_call_depth: [0, 1]
# min_max_replication: [4, 10]
# fog_only_workloads_percentage: 10
# cloud_only_workloads_percentage: 10
# uptime_request_workloads_percentage: 10
# min_max_uptime_request_percentage_30_days: [92, 100]
# bandwidth_request_workloads_percentage: 2
# min_max_ingress_bandwidth_request_per_core: [5, 1500]
# min_max_egress_bandwidth_request_per_core: [5, 1500]
# latency_request_workloads_percentage: 20
# max_latency_request_to_neighbors_percentage: 10
# min_max_latency_request_value: [4, 30]
# min_max_cpu_request_cores: [0.2, 2]
# min_max_memory_request_GiB: [0.5, 6]
#
id,app_id,app_type,workload_id,replica_id,layer,cpu_request_cores,memory_request_GiB,ingress_bandwidth_request_Mbps,egress_bandwidth_request_Mbps,uptime_30d_percentage_request
app-req-driv-5-workload-10-replica-0,5,request-driven,10,0,3,1.1,0.9,,,
app-req-driv-5-workload-11-replica-0,5,request-driven,11,0,0,1.4,0.6,,,
app-req-driv-5-workload-12-replica-0,5,request-driven,12,0,1,0.7,0.7,,,
app-req-driv-5-workload-13-replica-0,5,request-driven,13,0,2,1.9,3.5,,,
app-req-driv-5-workload-14-replica-0,5,request-driven,14,0,3,1.2,1.9,,,
app-req-driv-5-workload-15-replica-0,5,request-driven,15,0,4,1.1,0.7,,,
app-req-driv-5-workload-16-replica-0,5,request-driven,16,0,0,1.7,2.2,,,
app-req-driv-5-workload-17-replica-0,5,request-driven,17,0,1,1.4,3.0,,,
app-req-driv-5-workload-18-replica-0,5,request-driven,18,0,0,1.3,3.8,,,
app-req-driv-5-workload-19-replica-0,5,request-driven,19,0,1,2.0,0.7,,,
app-req-driv-5-workload-20-replica-0,5,request-driven,20,0,0,0.7,3.5,,,
app-req-driv-5-workload-21-replica-0,5,request-driven,21,0,1,0.5,2.9,,,
app-req-driv-6-workload-0-replica-0,6,request-driven,0,0,0,1.5,5.9,,,
app-req-driv-6-workload-1-replica-0,6,request-driven,1,0,1,0.5,1.4,,,93
app-req-driv-6-workload-2-replica-0,6,request-driven,2,0,0,1.8,3.5,,,
app-req-driv-6-workload-3-replica-0,6,request-driven,3,0,1,0.7,3.3,,,
app-req-driv-6-workload-4-replica-0,6,request-driven,4,0,2,1.8,2.0,,,
app-req-driv-6-workload-5-replica-0,6,request-driven,5,0,3,0.3,5.4,,,
app-req-driv-6-workload-6-replica-0,6,request-driven,6,0,0,1.2,5.6,,,
app-req-driv-6-workload-7-replica-0,6,request-driven,7,0,1,0.9,2.5,,,
app-req-driv-6-workload-8-replica-0,6,request-driven,8,0,2,1.8,1.6,,,
app-req-driv-6-workload-9-replica-0,6,request-driven,9,0,3,1.7,2.2,,,
app-req-driv-6-workload-10-replica-0,6,request-driven,10,0,4,0.9,1.8,,,
app-req-driv-6-workload-11-replica-0,6,request-driven,11,0,5,0.5,1.4,,,
app-req-driv-6-workload-12-replica-0,6,request-driven,12,0,0,1.9,1.3,,,95
app-req-driv-6-workload-13-replica-0,6,request-driven,13,0,1,1.7,4.4,,,
app-req-driv-6-workload-14-replica-0,6,request-driven,14,0,2,1.4,3.6,,,
app-req-driv-6-workload-15-replica-0,6,request-driven,15,0,0,0.3,0.5,,,
app-req-driv-6-workload-16-replica-0,6,request-driven,16,0,1,0.5,4.8,,,
app-req-driv-6-workload-17-replica-0,6,request-driven,17,0,2,1.3,4.3,,,
app-req-driv-6-workload-18-replica-0,6,request-driven,18,0,3,1.5,5.4,,,
app-req-driv-6-workload-19-replica-0,6,request-driven,19,0,4,1.6,5.8,,,
app-req-driv-6-workload-20-replica-0,6,request-driven,20,0,5,1.0,3.9,,,
app-req-driv-6-workload-21-replica-0,6,request-driven,21,0,0,0.5,4.3,,,
app-req-driv-6-workload-22-replica-0,6,request-driven,22,0,1,0.7,4.7,,,
app-req-driv-6-workload-23-replica-0,6,request-driven,23,0,2,0.6,4.4,,,
app-req-driv-6-workload-24-replica-0,6,request-driven,24,0,3,1.0,5.9,,,98
app-req-driv-6-workload-25-replica-0,6,request-driven,25,0,0,1.9,5.4,,,
app-req-driv-6-workload-26-replica-0,6,request-driven,26,0,1,1.5,5.0,,,
app-req-driv-6-workload-27-replica-0,6,request-driven,27,0,2,1.0,2.8,,,
app-evt-driv-7-workload-0-replica-0,7,event-driven,0,0,edge-cloud,0.8,4.4,,,
app-evt-driv-7-workload-1-replica-0,7,event-driven,1,0,edge-cloud,1.0,3.2,,,
app-evt-driv-7-workload-2-replica-0,7,event-driven,2,0,fog,1.1,2.0,,,
app-evt-driv-7-workload-3-replica-0,7,event-driven,3,0,edge-cloud,1.6,4.6,,,
app-evt-driv-7-workload-4-replica-0,7,event-driven,4,0,edge-cloud,0.3,3.6,,,
app-evt-driv-7-workload-5-replica-0,7,event-driven,5,0,edge-cloud,0.2,3.3,,,
app-evt-driv-7-workload-6-replica-0,7,event-driven,6,0,edge-cloud,1.3,2.5,,,
app-evt-driv-7-workload-7-replica-0,7,event-driven,7,0,edge-cloud,0.7,2.0,,,
app-evt-driv-7-workload-8-replica-0,7,event-driven,8,0,edge-cloud,0.7,0.7,,,95
app-evt-driv-7-workload-9-replica-0,7,event-driven,9,0,edge-cloud,1.5,4.2,,,
app-evt-driv-7-workload-10-replica-0,7,event-driven,10,0,edge-cloud,0.7,4.6,,,
app-evt-driv-7-workload-11-replica-0,7,event-driven,11,0,edge-cloud,0.9,0.5,,,
app-evt-driv-7-workload-12-replica-0,7,event-driven,12,0,edge-cloud,0.8,2.4,,,
app-evt-driv-7-workload-13-replica-0,7,event-driven,13,0,edge-cloud,0.8,4.2,,,
app-evt-driv-7-workload-14-replica-0,7,event-driven,14,0,fog,0.5,3.7,,,
app-evt-driv-7-workload-15-replica-0,7,event-driven,15,0,fog,1.6,5.8,,,
app-evt-driv-7-workload-16-replica-0,7,event-driven,16,0,edge-cloud,0.5,2.9,,,
app-evt-driv-7-workload-17-replica-0,7,event-driven,17,0,cloud,1.3,1.4,,,
app-evt-driv-7-workload-18-replica-0,7,event-driven,18,0,fog,1.4,1.8,,,
app-evt-driv-7-workload-19-replica-0,7,event-driven,19,0,edge-cloud,1.6,4.8,,,
app-evt-driv-7-workload-20-replica-0,7,event-driven,20,0,edge-cloud,0.7,5.1,,,
app-evt-driv-7-workload-21-replica-0,7,event-driven,21,0,edge-cloud,1.0,4.5,,,
app-evt-driv-7-workload-22-replica-0,7,event-driven,22,0,edge-cloud,1.9,5.5,,,
app-evt-driv-7-workload-23-replica-0,7,event-driven,23,0,edge-cloud,0.5,2.8,,,
app-evt-driv-7-workload-24-replica-0,7,event-driven,24,0,edge-cloud,1.0,5.8,,,
app-evt-driv-7-workload-25-replica-0,7,event-driven,25,0,edge-cloud,1.9,3.8,,,
app-evt-driv-7-workload-26-replica-0,7,event-driven,26,0,edge-cloud,0.6,5.8,,,
app-evt-driv-7-workload-27-replica-0,7,event-driven,27,0,edge-cloud,0.3,0.7,,,
app-evt-driv-7-workload-28-replica-0,7,event-driven,28,0,edge-cloud,1.8,3.3,,,
app-evt-driv-7-workload-29-replica-0,7,event-driven,29,0,fog,1.5,1.2,,,
app-evt-driv-7-workload-30-replica-0,7,event-driven,30,0,edge-cloud,1.9,2.4,,,
app-evt-driv-7-workload-31-replica-0,7,event-driven,31,0,cloud,1.6,5.1,,,
app-evt-driv-7-workload-32-replica-0,7,event-driven,32,0,edge-cloud,1.4,2.7,,,
app-evt-driv-7-workload-33-replica-0,7,event-driven,33,0,edge-cloud,1.0,3.3,,,
app-evt-driv-7-workload-34-replica-0,7,event-driven,34,0,edge-cloud,1.4,4.0,,,
app-evt-driv-7-workload-35-replica-0,7,event-driven,35,0,edge-cloud,1.5,3.8,,,
app-evt-driv-7-workload-36-replica-0,7,event-driven,36,0,edge-cloud,1.4,3.0,,,
app-evt-driv-7-workload-37-replica-0,7,event-driven,37,0,edge-cloud,0.6,4.2,,,
app-evt-driv-7-workload-38-replica-0,7,event-driven,38,0,edge-cloud,0.8,2.8,,,
app-evt-driv-7-workload-39-replica-0,7,event-driven,39,0,edge-cloud,0.8,1.7,,,
app-evt-driv-7-workload-40-replica-0,7,event-driven,40,0,edge-cloud,2.0,2.0,,,98
app-evt-driv-7-workload-41-replica-0,7,event-driven,41,0,edge-cloud,1.9,4.2,,,
app-evt-driv-7-workload-42-replica-0,7,event-driven,42,0,edge-cloud,0.6,1.8,,,
app-evt-driv-7-workload-43-replica-0,7,event-driven,43,0,edge-cloud,1.9,2.0,,,
app-evt-driv-7-workload-44-replica-0,7,event-driven,44,0,edge-cloud,1.0,5.8,,,
app-evt-driv-7-workload-45-replica-0,7,event-driven,45,0,edge-cloud,0.8,4.7,,,
app-evt-driv-7-workload-46-replica-0,7,event-driven,46,0,edge-cloud,1.6,4.0,,,
app-evt-driv-7-workload-47-replica-0,7,event-driven,47,0,edge-cloud,1.0,0.9,,,99
app-evt-driv-7-workload-48-replica-0,7,event-driven,48,0,edge-cloud,1.6,3.4,,,98
app-evt-driv-7-workload-49-replica-0,7,event-driven,49,0,edge-cloud,1.8,4.1,,,
app-req-driv-8-workload-0-replica-0,8,request-driven,0,0,0,0.8,3.0,,,96
app-req-driv-8-workload-1-replica-0,8,request-driven,1,0,1,1.5,2.5,,,
app-req-driv-8-workload-2-replica-0,8,request-driven,2,0,2,0.5,4.8,,,
app-req-driv-8-workload-3-replica-0,8,request-driven,3,0,0,1.4,1.2,,,
app-req-driv-8-workload-4-replica-0,8,request-driven,4,0,1,1.1,3.8,,,
app-req-driv-8-workload-5-replica-0,8,request-driven,5,0,2,1.9,1.5,,,
app-req-driv-8-workload-6-replica-0,8,request-driven,6,0,3,1.4,3.4,,,
app-req-driv-8-workload-7-replica-0,8,request-driven,7,0,0,0.7,1.2,,,
app-req-driv-8-workload-8-replica-0,8,request-driven,8,0,1,0.7,5.1,,,
app-req-driv-8-workload-9-replica-0,8,request-driven,9,0,2,0.9,1.7,,,93
app-req-driv-8-workload-10-replica-0,8,request-driven,10,0,3,0.4,0.9,,,
app-req-driv-8-workload-11-replica-0,8,request-driven,11,0,0,1.0,2.2,,,
app-req-driv-8-workload-12-replica-0,8,request-driven,12,0,1,0.8,3.4,,,
app-req-driv-8-workload-13-replica-0,8,request-driven,13,0,0,0.6,2.5,,,
app-req-driv-8-workload-14-replica-0,8,request-driven,14,0,1,1.3,2.7,,,
app-req-driv-8-workload-15-replica-0,8,request-driven,15,0,0,1.7,1.8,,,
app-req-driv-8-workload-16-replica-0,8,request-driven,16,0,1,0.4,1.2,,,
app-req-driv-8-workload-17-replica-0,8,request-driven,17,0,2,0.6,1.1,,,
app-evt-driv-9-workload-0-replica-0,9,event-driven,0,0,edge-cloud,0.5,0.7,,,
app-evt-driv-9-workload-1-replica-0,9,event-driven,1,0,edge-cloud,0.7,2.9,,,93
app-evt-driv-9-workload-2-replica-0,9,event-driven,2,0,edge-cloud,0.8,4.9,,,
app-evt-driv-9-workload-3-replica-0,9,event-driven,3,0,edge-cloud,2.0,0.8,,,
app-evt-driv-9-workload-4-replica-0,9,event-driven,4,0,edge-cloud,0.2,5.0,,,
app-evt-driv-9-workload-5-replica-0,9,event-driven,5,0,edge-cloud,0.5,4.8,,,
app-evt-driv-9-workload-6-replica-0,9,event-driven,6,0,edge-cloud,0.9,5.9,,,
app-evt-driv-9-workload-7-replica-0,9,event-driven,7,0,cloud,2.0,5.9,,,
app-evt-driv-9-workload-8-replica-0,9,event-driven,8,0,edge-cloud,1.0,2.0,,,
app-evt-driv-9-workload-9-replica-0,9,event-driven,9,0,edge-cloud,0.5,2.9,,,
app-evt-driv-9-workload-10-replica-0,9,event-driven,10,0,edge-cloud,0.3,6.0,,,
app-evt-driv-9-workload-11-replica-0,9,event-driven,11,0,edge-cloud,0.5,2.2,,,
app-evt-driv-9-workload-12-replica-0,9,event-driven,12,0,edge-cloud,0.7,5.9,,,
app-evt-driv-9-workload-13-replica-0,9,event-driven,13,0,edge-cloud,1.8,5.1,,,
app-evt-driv-9-workload-14-replica-0,9,event-driven,14,0,edge-cloud,1.6,1.7,,,
app-evt-driv-9-workload-15-replica-0,9,event-driven,15,0,edge-cloud,0.3,2.8,,,95
app-evt-driv-9-workload-16-replica-0,9,event-driven,16,0,edge-cloud,1.4,6.0,,,
app-evt-driv-9-workload-17-replica-0,9,event-driven,17,0,edge-cloud,1.2,4.8,,,
app-evt-driv-9-workload-18-replica-0,9,event-driven,18,0,edge-cloud,1.3,4.9,,,94
app-evt-driv-9-workload-19-replica-0,9,event-driven,19,0,edge-cloud,0.7,4.4,,,
app-evt-driv-9-workload-20-replica-0,9,event-driven,20,0,edge-cloud,1.4,3.1,,,
app-evt-driv-9-workload-21-replica-0,9,event-driven,21,0,edge-cloud,0.5,1.2,,,
app-evt-driv-9-workload-22-replica-0,9,event-driven,22,0,edge-cloud,1.9,4.9,,,
app-evt-driv-9-workload-23-replica-0,9,event-driven,23,0,cloud,1.1,1.6,1089.0,1471.8000000000002,
app-evt-driv-9-workload-24-replica-0,9,event-driven,24,0,edge-cloud,0.4,2.6,,,
app-evt-driv-9-workload-25-replica-0,9,event-driven,25,0,edge-cloud,0.2,0.7,,,
app-evt-driv-9-workload-26-replica-0,9,event-driven,26,0,edge-cloud,0.2,1.5,,,
