hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
88,cloud,region-2,region-2-a,,32,1321,1000,64,,,99.98999456840532,3936.4628989509647
89,cloud,region-2,region-2-c,,16,923,1000,32,,,99.94574096927772,1691.8563938787074
90,cloud,region-2,region-2-b,,16,1043,1000,64,,,96.7315512662225,4760.92753773571
91,cloud,region-2,region-2-b,,32,1136,1000,128,,,98.24405719495056,3656.3152615413655
92,cloud,region-2,region-2-c,,32,1420,1000,64,,,98.0,6731.55138811245
93,cloud,region-2,region-2-b,,16,1502,1000,32,,,100.0,1905.59148953795
94,cloud,region-2,region-2-b,,16,1510,1000,64,,,100.0,1837.3365692751304
95,cloud,region-2,region-2-c,,4,1106,1000,16,,,98.86739720671387,1112.6908881987956
96,cloud,region-2,region-2-c,,4,1317,1000,16,,,99.8432743946072,491.79268123253246
97,cloud,region-2,region-2-a,,32,1427,1000,64,,,96.9743801413909,4423.9871305767165
98,cloud,region-2,region-2-a,,8,1209,1000,16,,,96.60037774409868,1842.9856085286156
99,cloud,region-2,region-2-c,,8,1226,1000,32,,,99.37278968901684,1405.7973833664798
100,cloud,region-2,region-2-b,,32,1483,1000,64,,,100.0,8048.200434023679
101,cloud,region-2,region-2-b,,16,1084,1000,64,,,97.77062084646516,1896.285382297864
102,cloud,region-2,region-2-a,,8,1321,1000,16,,,97.69653473389776,2086.205124987745
103,cloud,region-2,region-2-b,,16,1770,1000,64,4111.263398553889,16665.733088671685,97.85187204850244,1722.1659549796843
104,cloud,region-2,region-2-b,,32,1774,1000,64,,,97.67886683904032,9126.880572988786
105,cloud,region-2,region-2-b,,32,1023,1000,128,,,99.23242973804044,8649.321089360044
106,cloud,region-2,region-2-a,,32,1236,1000,128,30028.570280548865,25765.40689164493,100.0,8578.165780910216
107,cloud,region-2,region-2-b,,32,1257,1000,64,,,100.0,8824.074755150717
108,cloud,region-2,region-2-b,,4,1528,1000,16,,,95.779976352746,1024.3281732328762
109,cloud,region-2,region-2-b,,4,1405,1000,16,,,100.0,688.3903143295877
110,cloud,region-2,region-2-b,,32,1159,1000,128,,,99.98239789933736,7739.61123610976
111,cloud,region-2,region-2-c,,16,1230,1000,64,3028.118286689871,8834.887356424511,98.0,3973.3326093054766
112,cloud,region-2,region-2-c,,4,1360,1000,16,,,95.05646341574396,1085.357451923757
113,cloud,region-2,region-2-c,,32,1074,1000,64,10207.005793332411,28394.50549447494,100.0,4782.598993249552
114,cloud,region-2,region-2-a,,32,1623,1000,128,,,99.20842716706191,8033.195516790196
115,cloud,region-2,region-2-b,,8,986,1000,16,,,98.841537851985,1916.1306197076328
116,cloud,region-3,region-3-b,,16,985,1000,32,,,97.27793267595914,4271.174834865982
117,cloud,region-3,region-3-b,,32,1053,1000,128,,,98.03911183375902,7865.009523210705
118,cloud,region-3,region-3-a,,16,1270,1000,32,,,100.0,1943.3948368707877
119,cloud,region-3,region-3-a,,32,911,1000,128,10387.702928359276,29763.32142733484,95.29238795330292,4603.178421573799
120,cloud,region-3,region-3-b,,16,992,1000,64,,,99.04411397562254,3598.6132750852785
121,cloud,region-3,region-3-b,,32,911,1000,128,,,98.0,7553.8428050359325
122,cloud,region-3,region-3-b,,16,1593,1000,64,,,98.2534301795218,1649.5542834193109
123,cloud,region-3,region-3-c,,8,1569,1000,32,,,100.0,2329.566908439735
124,cloud,region-3,region-3-c,,16,1566,1000,32,,,99.8225436960352,4230.258019790079
125,cloud,region-3,region-3-b,,32,1728,1000,128,,,97.47494527905005,3942.495415700617
126,cloud,region-3,region-3-b,,4,1072,1000,16,,,97.21666411671951,791.2690869299156
127,cloud,region-3,region-3-b,,16,1650,1000,64,,,95.03220856031912,2424.7466528374184
128,cloud,region-3,region-3-c,,4,1651,1000,16,,,98.02384389447768,1090.785040679862
129,cloud,region-3,region-3-a,,4,1216,1000,16,,,98.3421448298337,668.5775134198843
130,cloud,region-3,region-3-a,,4,1262,1000,16,,,100.0,430.48841984819023
131,cloud,region-3,region-3-c,,8,1463,1000,16,,,99.72181459076376,1462.5928709423215
132,cloud,region-3,region-3-c,,16,1178,1000,64,,,100.0,3516.402149680536
133,cloud,region-3,region-3-a,,32,1648,1000,128,,,97.60676998969234,7552.615413064442
134,cloud,region-3,region-3-b,,4,1306,1000,16,,,97.35490749956548,1186.38094402333
135,cloud,region-3,region-3-b,,32,1023,1000,64,,,97.55840050656252,3250.466690251734
136,cloud,region-3,region-3-a,,4,1239,1000,16,,,99.34336457105644,951.9950326515416
137,cloud,region-3,region-3-a,,4,904,1000,16,,,95.61533655698496,1147.5225004762003
138,cloud,region-3,region-3-c,,8,1795,1000,32,,,100.0,1369.7707726261517
139,cloud,region-3,region-3-a,,32,1792,1000,64,,,98.0,7837.020790926621
140,cloud,region-3,region-3-c,,32,1175,1000,128,,,97.11288495500156,5638.4927293740875
141,cloud,region-3,region-3-c,,4,1765,1000,16,,,96.59292245502128,746.6445268098538
142,cloud,region-3,region-3-a,,4,1453,1000,16,,,98.8926011578422,831.9589306283069
143,cloud,region-3,region-3-a,,8,1162,1000,16,,,100.0,1087.3469260940028
144,cloud,region-3,region-3-b,,16,1653,1000,32,,,99.12327616800044,2391.8087281860726
145,cloud,region-3,region-3-a,,32,1683,1000,64,,,97.2704265609581,8682.828955460333
146,cloud,region-3,region-3-a,,4,1583,1000,16,,,98.94208390221102,423.10184419990105
147,cloud,region-3,region-3-a,,16,1530,1000,32,,,99.01898100105608,2208.7028020197577
148,cloud,region-3,region-3-b,,32,1639,1000,64,,,95.47467403666148,8345.762156723233
149,cloud,region-3,region-3-a,,32,958,1000,128,,,99.1051127806524,8804.753229574368
150,fog,region-3,,fog_location-0,4,517,1000,16,,,99.81807662428018,658.2897546358151
151,fog,region-3,,fog_location-0,4,565,1000,8,,,95.70089481267404,890.4333027787518
152,fog,region-3,,fog_location-0,2,861,1000,4,,,93.4296704677304,333.1214049127543
153,fog,region-3,,fog_location-0,2,868,1000,4,,,93.46889599207256,243.96556000020615
154,fog,region-3,,fog_location-1,4,1094,1000,8,,,92.80579571282831,814.5858918024037
155,fog,region-3,,fog_location-1,4,747,1000,16,4807.7326014547425,1782.4218140296875,91.9024764006118,957.285672208058
156,fog,region-0,,fog_location-2,4,546,1000,8,,,92.4876678483687,849.0708810618312
157,fog,region-0,,fog_location-2,2,791,1000,8,624.5573158770892,1925.773281286256,90.80552375087343,312.3703410444352
158,fog,region-0,,fog_location-2,4,956,1000,8,4032.891940005077,3137.9784079803053,92.27565224209792,805.8054552268607
159,fog,region-2,,fog_location-3,2,1128,1000,4,,,85.04432333345184,578.4447351350193
160,fog,region-2,,fog_location-3,2,814,1000,4,1895.634959084522,1545.498143644181,91.392011529964,331.4533092066042
161,fog,region-2,,fog_location-3,2,1150,1000,4,,,89.60761608993478,366.9148861159422
162,fog,region-2,,fog_location-3,2,740,1000,8,,,91.77792930584108,530.0407230614601
163,fog,region-2,,fog_location-4,4,997,1000,8,,,88.63411986402215,822.8037574465085
164,fog,region-2,,fog_location-4,4,1039,1000,8,1405.783087812914,1565.926015233714,99.34665165941466,676.5640971716585
165,fog,region-1,,fog_location-5,2,817,1000,8,1400.3398659829477,1109.522739226335,92.35725289027116,413.7551666454887
166,fog,region-1,,fog_location-5,4,643,1000,16,,,97.3836257381187,1142.887346407078
167,fog,region-1,,fog_location-5,4,510,1000,8,,,96.37775402014444,598.6789713032289
168,fog,region-1,,fog_location-5,2,963,1000,8,,,96.73904836325757,339.11361270620637
169,fog,region-3,,fog_location-6,2,1088,1000,4,,,97.43627462627754,373.6679397264562
170,fog,region-3,,fog_location-6,4,1108,1000,8,1728.0707422684372,2562.8117140448853,93.4671255454937,654.453753048098
171,fog,region-3,,fog_location-6,4,1186,1000,16,,,90.16378134302204,1166.7189085050052
172,fog,region-3,,fog_location-6,4,1049,1000,8,,,88.86624245474825,1155.6352112609256
173,fog,region-2,,fog_location-7,2,782,1000,8,,,92.72392824909468,297.2432555472527
174,fog,region-2,,fog_location-7,2,846,1000,8,,,98.99907091107596,240.83750843237164
175,fog,region-2,,fog_location-7,4,914,1000,8,,,88.94878072037078,561.9981681086507
176,fog,region-2,,fog_location-7,2,831,1000,8,,,93.51813329463737,501.63465830733
177,fog,region-1,,fog_location-8,4,734,1000,16,3115.047380220901,669.2161708042485,94.85791773011312,585.3754578591721
178,fog,region-1,,fog_location-8,2,830,1000,8,,,98.0,457.4795887563256
179,fog,region-1,,fog_location-8,4,1042,1000,16,,,95.3261150682972,839.5887874012078
180,fog,region-3,,fog_location-9,2,516,1000,8,2182.8607728336815,300.6019236598614,98.14992999894444,257.8695280719631
181,fog,region-3,,fog_location-9,4,1118,1000,8,,,89.11366405805384,717.6515683916525
182,fog,region-3,,fog_location-10,2,580,1000,8,,,96.103028143347,320.04420441355336
183,fog,region-3,,fog_location-10,2,1129,1000,8,,,97.02090602129984,402.92063705932145
184,fog,region-1,,fog_location-11,4,871,1000,16,,,93.98175106838674,550.2724894231358
185,fog,region-1,,fog_location-11,4,693,1000,8,1815.4885520795935,1286.6836372982248,93.14298766150544,472.73647702694115
186,fog,region-1,,fog_location-11,4,624,1000,16,,,95.8264862973392,461.4707849470624
187,fog,region-1,,fog_location-12,2,898,1000,8,1542.5337805202971,1279.7209378895186,96.29663380496376,320.32513529892424
188,fog,region-1,,fog_location-12,2,873,1000,8,,,96.92293449714752,284.5099408871671
189,fog,region-1,,fog_location-12,4,678,1000,16,,,95.22202476013298,671.4796361526503
190,fog,region-1,,fog_location-12,4,513,1000,8,,,97.10637491441466,748.060897099557
191,fog,region-0,,fog_location-13,2,1033,1000,8,,,97.73090100862962,544.7271101022152
192,fog,region-0,,fog_location-13,2,1008,1000,8,1579.0013717286704,2712.1999991700955,93.3913029194464,383.53810539754215
193,fog,region-0,,fog_location-13,4,762,1000,16,,,96.98091704972744,517.120860538681
194,fog,region-1,,fog_location-14,4,993,1000,16,,,92.71315554645616,633.183294585542
195,fog,region-1,,fog_location-14,4,990,1000,16,,,94.83704876352373,612.307047682915
196,fog,region-1,,fog_location-14,2,1084,1000,8,,,87.46737539503133,344.1732368521861
197,fog,region-2,,fog_location-15,2,1027,1000,8,,,90.35482555576364,257.2449052674275
198,fog,region-2,,fog_location-15,4,1095,1000,16,,,95.86087865125302,995.7851011087054
199,fog,region-0,,fog_location-16,4,1075,1000,16,,,93.20149437508124,1094.298788042432
200,fog,region-0,,fog_location-16,4,1050,1000,8,118.14909719800217,5168.456897576662,91.10666990848638,455.5282679714056
201,fog,region-0,,fog_location-16,2,1058,1000,4,,,92.56021794693278,565.9488548041677
202,fog,region-0,,fog_location-16,2,835,1000,8,1203.218029420093,1234.2781510789207,91.6661330200648,566.3310513717569
203,fog,region-3,,fog_location-17,2,1186,1000,4,445.8671317217081,2132.4543576557016,97.15452624041704,440.1153577110136
204,fog,region-3,,fog_location-17,4,1163,1000,16,,,92.14501473870796,609.0153729778358
205,fog,region-0,,fog_location-18,4,1101,1000,16,5430.845150627586,760.6707345085786,98.2717824740543,1142.935651287507
206,fog,region-0,,fog_location-18,4,529,1000,8,3088.572094441715,3961.667689344264,93.92662862145556,931.8097024224194
207,fog,region-0,,fog_location-18,2,985,1000,8,,,95.55929465790628,215.2149489900149
208,fog,region-0,,fog_location-18,2,693,1000,8,,,90.47248989330548,544.6380293180189
209,fog,region-0,,fog_location-19,2,888,1000,4,2360.774728530704,2989.8400062087667,90.9402577105223,270.65927139166354
210,fog,region-0,,fog_location-19,4,804,1000,16,,,99.359291285476,720.3594565792714
211,fog,region-0,,fog_location-20,4,1125,1000,16,1802.767762126793,5764.071409991772,95.02260921500762,582.2199510072674
212,fog,region-0,,fog_location-20,2,1170,1000,4,,,91.11449544685016,566.8603876684097
213,fog,region-0,,fog_location-20,4,1199,1000,8,4296.546445309342,5233.595510540306,99.73641925370798,886.2143414481104
214,fog,region-0,,fog_location-20,4,560,1000,8,,,90.09325511716034,1156.2148152464692
215,fog,region-1,,fog_location-21,2,628,1000,8,,,96.11811900890736,484.2224290061046
216,fog,region-1,,fog_location-21,2,756,1000,4,,,96.43063647842824,470.4596169655005
217,fog,region-2,,fog_location-22,4,542,1000,8,740.3024985272294,4016.151607670517,92.2172367755189,636.7489260027196
218,fog,region-2,,fog_location-22,4,1139,1000,8,,,93.81309043377811,998.4923861060254
219,fog,region-2,,fog_location-22,4,682,1000,8,,,100.0,1119.0811419047482
220,fog,region-2,,fog_location-22,4,1058,1000,16,1614.263876049962,2472.4296374074993,99.03676161330078,953.230418092212
221,fog,region-3,,fog_location-23,4,1027,1000,16,,,95.24890604661506,684.8134128929853
222,fog,region-3,,fog_location-23,4,1060,1000,16,3026.362631973964,4382.940416880412,98.7560710923048,969.068440705958
223,fog,region-3,,fog_location-23,2,733,1000,4,826.9274060106798,2025.5471147850749,96.49668784354476,232.94330698284512
224,fog,region-0,,fog_location-24,4,1047,1000,16,1604.2141043163483,276.36314995181476,94.1952462382511,832.0347134984438
225,fog,region-0,,fog_location-24,4,907,1000,8,,,99.74609209567284,1163.3047729325162
226,fog,region-0,,fog_location-24,2,951,1000,8,,,87.22668782132632,367.89954215982186
227,fog,region-2,,fog_location-25,2,576,1000,8,,,95.76027037971288,393.078069485521
228,fog,region-2,,fog_location-25,2,951,1000,4,1489.3394889496928,1200.03091316676,95.79861202232932,472.4002431167402
229,fog,region-2,,fog_location-25,4,770,1000,8,4378.474605572858,1458.1661445887094,94.0387263085181,438.8711395736448
230,fog,region-2,,fog_location-25,4,663,1000,8,,,96.10999402623976,476.62670229974776
231,fog,region-1,,fog_location-26,2,588,1000,4,,,94.48907441955264,344.5861425633099
232,fog,region-1,,fog_location-26,4,1181,1000,8,1639.659250495944,1386.2911082456048,90.4499803500357,1082.5643812873748
233,fog,region-1,,fog_location-27,4,926,1000,16,,,93.57739262037006,1059.1851979376274
234,fog,region-1,,fog_location-27,2,1172,1000,4,,,94.0692370081755,368.84918058339895
235,fog,region-1,,fog_location-27,2,811,1000,8,,,94.78775796776526,395.0447814344694
236,fog,region-1,,fog_location-27,4,903,1000,8,,,89.27502912636906,817.2016842677607
237,fog,region-2,,fog_location-28,2,611,1000,8,,,94.77878122718914,300.0709926427875
238,fog,region-2,,fog_location-28,2,583,1000,4,,,90.07867597531856,547.8405025203151
239,fog,region-2,,fog_location-28,4,706,1000,16,,,93.99326197382416,469.5745652714437
240,fog,region-2,,fog_location-29,4,1150,1000,8,,,99.32159682023428,642.0951408465273
241,fog,region-2,,fog_location-29,4,1094,1000,16,,,96.61685434164934,712.2334763275297
242,fog,region-3,,fog_location-30,2,927,1000,4,,,94.64720866135004,536.6992297386005
243,fog,region-3,,fog_location-30,2,639,1000,8,,,98.6340908424557,214.67447485254655
244,fog,region-3,,fog_location-30,4,1151,1000,8,,,92.564612656465,572.6671936652539
245,fog,region-3,,fog_location-30,4,559,1000,16,,,95.5738902103083,682.8984255849014
246,fog,region-1,,fog_location-31,4,1004,1000,16,,,92.0416470437623,545.6901085797828
247,fog,region-1,,fog_location-31,4,613,1000,16,,,94.5686383267128,427.3276251037963
248,fog,region-3,,fog_location-32,2,645,1000,8,,,100.0,288.8776483945432
249,fog,region-3,,fog_location-32,2,558,1000,4,,,94.25399273122036,497.9021290379813
250,fog,region-1,,fog_location-33,2,730,1000,4,,,97.09024599793744,346.78675132763175
251,fog,region-1,,fog_location-33,2,925,1000,4,,,95.49856044723316,247.96472634355737
252,fog,region-1,,fog_location-33,2,1159,1000,8,1665.9645122848667,1615.335021017347,89.70295394222934,500.2316190722608
253,fog,region-3,,fog_location-34,2,810,1000,8,,,92.7350287152792,407.122489991558
254,fog,region-3,,fog_location-34,2,905,1000,8,,,97.14352770613422,524.2921437364257
255,fog,region-3,,fog_location-34,2,1187,1000,8,1808.8710083750725,2746.681026055785,93.75691931684229,328.598538507283
256,fog,region-3,,fog_location-34,2,722,1000,8,,,93.71221626923648,537.2250778522537
257,fog,region-0,,fog_location-35,4,1124,1000,8,,,91.8397892358583,1041.3401432207338
258,fog,region-0,,fog_location-35,2,620,1000,8,,,98.49499203997485,297.78210928716686
259,fog,region-0,,fog_location-35,4,588,1000,8,,,96.76205150263468,1180.02389429259
260,fog,region-0,,fog_location-35,4,1115,1000,16,,,100.0,541.8326151059896
261,fog,region-3,,fog_location-36,4,758,1000,16,,,94.7802659163613,958.97014076433
262,fog,region-3,,fog_location-36,4,811,1000,8,,,99.83732831142312,1145.3251321139107
263,fog,region-3,,fog_location-36,4,667,1000,16,,,92.53324169726504,459.9317425653885
264,fog,region-3,,fog_location-36,2,668,1000,4,,,92.98193587492004,529.7122694239915
265,fog,region-0,,fog_location-37,4,1185,1000,8,,,99.5237201260654,1077.763460805842
266,fog,region-0,,fog_location-37,2,921,1000,4,,,96.66387281818773,254.2132230252811
267,fog,region-0,,fog_location-37,4,1145,1000,8,,,97.9437885285166,1027.9023561684876
268,fog,region-0,,fog_location-37,2,1144,1000,4,,,94.3284398064722,448.1227993468238
269,fog,region-2,,fog_location-38,4,1098,1000,16,,,97.4387190458494,575.5140858575207
270,fog,region-2,,fog_location-38,4,841,1000,16,,,93.7690073181682,1110.6496268331937
271,fog,region-2,,fog_location-38,2,848,1000,4,,,100.0,374.5393726757967
272,fog,region-2,,fog_location-38,2,1021,1000,8,,,92.13124901970954,277.8074199820598
273,fog,region-0,,fog_location-39,2,1193,1000,4,,,92.44314871314349,512.781048644707
274,fog,region-0,,fog_location-39,2,924,1000,8,,,95.15363145096872,352.4982940791797
275,fog,region-0,,fog_location-39,4,1063,1000,8,,,97.29421130724424,600.7751544827668
276,fog,region-0,,fog_location-39,2,782,1000,8,,,95.1847844008833,253.0604279057683
277,fog,region-1,,fog_location-40,4,851,1000,16,,,95.25005410275958,1067.4369852151044
278,fog,region-1,,fog_location-40,4,1147,1000,16,,,98.4648984356976,860.7366409165525
279,fog,region-1,,fog_location-40,4,1042,1000,8,,,96.18710888599426,590.7667084342085
280,fog,region-1,,fog_location-40,2,704,1000,4,,,92.60101055669033,445.8631857973727
281,fog,region-0,,fog_location-41,4,934,1000,8,,,99.35406688300476,693.1988845625633
282,fog,region-0,,fog_location-41,2,587,1000,8,,,94.28599916584528,213.41795826983343
283,fog,region-0,,fog_location-41,2,782,1000,4,,,98.2020319231636,385.6903484867632
284,fog,region-0,,fog_location-42,2,688,1000,4,,,97.21727572472024,312.7288489704188
285,fog,region-0,,fog_location-42,4,1046,1000,8,,,96.4013341416698,966.3695658002694
286,fog,region-2,,fog_location-43,4,1092,1000,16,,,100.0,1092.5049772088057
287,fog,region-2,,fog_location-43,2,1080,1000,8,,,93.80002794961814,254.28867872198745
288,fog,region-2,,fog_location-43,4,653,1000,8,,,96.91491840908174,716.655388196616
289,fog,region-2,,fog_location-43,4,558,1000,16,,,92.09608411348268,727.8247884204791
290,fog,region-0,,fog_location-44,2,1051,1000,4,2664.972661768003,56.09135972075608,96.8692739971633,460.4386485339346
291,fog,region-0,,fog_location-44,2,785,1000,8,,,97.90103643469152,292.0180165667124
292,fog,region-1,,fog_location-45,4,774,1000,8,,,90.1550350645783,528.4006128224107
293,fog,region-1,,fog_location-45,2,918,1000,4,,,100.0,437.4278963739119
294,fog,region-2,,fog_location-46,4,1096,1000,8,,,93.29720271037048,1134.9464111831076
295,fog,region-2,,fog_location-46,2,892,1000,4,,,92.30858320578238,529.658134369844
296,fog,region-2,,fog_location-46,4,813,1000,8,,,93.23513225919037,1015.8639098641838
